GeneID,gene.rank.h,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT3G09920,0.000405438022417104,PIP5K9,3,-1,protein_coding,na
AT2G33530,0.000405437765855401,scpl46,2,-1,protein_coding,na
AT5G36260,0.000405437116969914,AT5G36260,5,-1,protein_coding,na
AT1G14790,0.000405437040398224,RDR1,1,-1,protein_coding,na
AT2G37960,0.000405436307099584,AT2G37960,2,-1,protein_coding,na
AT3G12700,0.000405435712578968,AT3G12700,3,1,protein_coding,na
AT2G04780,0.000405433349197681,FLA7,2,1,protein_coding,na
AT1G26200,0.00040543313809394,AT1G26200,1,-1,protein_coding,na
AT3G06550,0.000405433075862649,AT3G06550,3,-1,protein_coding,na
AT1G56190,0.000405432721358042,AT1G56190,1,1,protein_coding,na
AT2G27130,0.000405432414972152,AT2G27130,2,1,protein_coding,na
AT4G13460,0.000405431915227798,SDG22,4,-1,protein_coding,na
AT4G13830,0.000405431891391972,J20,4,1,protein_coding,na
AT1G51440,0.000405431763045805,AT1G51440,1,1,protein_coding,na
AT2G13810,0.000405431727775761,ALD1,2,1,protein_coding,na
AT1G03120,0.000405431621940552,ATRAB28,1,1,protein_coding,na
AT3G59710,0.000405431016412293,AT3G59710,3,-1,protein_coding,na
AT5G41810,0.000405430797211114,AT5G41810,5,1,protein_coding,na
AT1G22540,0.000405430659586672,AT1G22540,1,1,protein_coding,na
AT5G19170,0.000405430603213064,AT5G19170,5,1,protein_coding,na
AT3G16330,0.000405430599513389,AT3G16330,3,1,protein_coding,na
AT5G01840,0.00040543043833863,ATOFP1,5,1,protein_coding,na
AT1G12230,0.000405430324152446,AT1G12230,1,1,protein_coding,na
AT4G01950,0.000405430319653013,ATGPAT3,4,-1,protein_coding,na
AT4G29720,0.00040543020871144,ATPAO5,4,-1,protein_coding,na
AT5G10320,0.000405430158932451,AT5G10320,5,-1,protein_coding,na
AT2G15440,0.000405430135929905,AT2G15440,2,-1,protein_coding,na
AT5G12150,0.000405430100254599,AT5G12150,5,-1,protein_coding,na
AT5G07930,0.000405430016325738,MCT2,5,1,protein_coding,na
AT3G28080,0.000405430000816773,AT3G28080,3,1,protein_coding,na
AT1G61600,0.000405429981365295,AT1G61600,1,1,protein_coding,na
AT1G28610,0.000405429964462026,AT1G28610,1,-1,protein_coding,na
AT3G05545,0.00040542995294371,AT3G05545,3,1,protein_coding,na
AT3G56630,0.000405429941814659,CYP94D2,3,1,protein_coding,na
AT4G37080,0.000405429934655427,AT4G37080,4,1,protein_coding,na
AT1G65260,0.000405429928883015,PTAC4,1,1,protein_coding,na
AT2G17740,0.000405429928578059,AT2G17740,2,-1,protein_coding,na
AT3G20300,0.000405429928293981,AT3G20300,3,-1,protein_coding,na
AT3G51180,0.000405429928181617,AT3G51180,3,1,protein_coding,na
AT3G03690,0.000405429927914218,UNE7,3,-1,protein_coding,na
AT4G16563,0.000405429927437314,AT4G16563,4,-1,protein_coding,na
AT1G19300,0.000405429926947555,GATL1,1,-1,protein_coding,na
AT4G37000,0.000405429926733406,ACD2,4,1,protein_coding,na
AT2G07806,0.0004054299266677,AT2G07806,2,1,protein_coding,na
AT2G13440,0.000405429926491389,AT2G13440,2,-1,protein_coding,na
AT2G24540,0.000405429926374802,AFR,2,1,protein_coding,na
AT1G30410,0.000405429926348787,ATMRP13,1,1,protein_coding,na
AT4G30110,0.000405429926336072,HMA2,4,-1,protein_coding,na
AT4G00890,0.000405429926331686,AT4G00890,4,-1,protein_coding,na
AT4G10120,0.000405429926328707,ATSPS4F,4,1,protein_coding,na
AT1G60783,0.000405429926328613,AT1G60783,1,1,protein_coding,na
AT2G02061,0.000405429926328613,AT2G02061,2,1,protein_coding,na
AT1G28323,0.000405429926328589,AT1G28323,1,1,transposable_element_gene,na
AT1G42350,0.000405429926328589,AT1G42350,1,-1,transposable_element_gene,na
AT1G65875,0.000405429926328589,AT1G65875,1,-1,pseudogene,na
AT1G75080,0.000405429926328589,BZR1,1,1,transcription_factor,BZR
AT3G01472,0.000405429926328589,CPuORF33,3,-1,protein_coding,na
AT3G17050,0.000405429926328589,AT3G17050,3,1,transposable_element_gene,na
AT3G33163,0.000405429926328589,AT3G33163,3,1,transposable_element_gene,na
AT3G43425,0.000405429926328589,AT3G43425,3,1,transposable_element_gene,na
AT4G10201,0.000405429926328589,AT4G10201,4,1,pseudogene,na
AT4G19112,0.000405429926328589,CPuORF25,4,-1,protein_coding,na
AT5G06865,0.000405429926328589,AT5G06865,5,-1,ncRNA,na
AT5G08330,0.000405429926328589,AT5G08330,5,1,transcription_factor,TCP
AT5G11080,0.000405429926328589,AT5G11080,5,-1,protein_coding,na
AT5G35935,0.000405429926328589,AT5G35935,5,-1,transposable_element_gene,na
AT5G41950,0.000405381011226997,AT5G41950,5,1,protein_coding,na
AT5G19110,0.000405328694948328,AT5G19110,5,-1,protein_coding,na
AT1G63940,0.000405288924620046,MDAR6,1,1,protein_coding,na
AT2G18110,0.000405263723041563,AT2G18110,2,1,protein_coding,na
AT1G45130,0.000405124408885057,BGAL5,1,1,protein_coding,na
AT3G53620,0.000405095325275142,AtPPa4,3,1,protein_coding,na
AT4G18910,0.000405037664825484,NIP1;2,4,1,protein_coding,na
AT5G15580,0.000404935949853629,LNG1,5,-1,protein_coding,na
AT1G75040,0.000404883149001301,PR5,1,1,protein_coding,na
AT2G30110,0.000404726054562561,ATUBA1,2,-1,protein_coding,na
AT1G32375,0.000404535582278759,AT1G32375,1,1,protein_coding,na
AT4G22758,0.000404489033180375,AT4G22758,4,1,protein_coding,na
AT4G26455,0.000404313864726177,WIP1,4,1,protein_coding,na
AT1G13980,0.000404119714646646,GN,1,1,protein_coding,na
AT3G55710,0.000404104106200885,AT3G55710,3,1,protein_coding,na
AT1G72090,0.000404078924797092,AT1G72090,1,1,protein_coding,na
AT1G53080,0.000403939040054048,AT1G53080,1,1,protein_coding,na
AT5G35560,0.000403835613509107,AT5G35560,5,-1,protein_coding,na
AT4G18465,0.00040374526261563,AT4G18465,4,1,protein_coding,na
AT1G05785,0.000403738257840937,AT1G05785,1,1,protein_coding,na
AT3G56860,0.000403674190116219,UBA2A,3,-1,protein_coding,na
AT3G50350,0.000403449912430248,AT3G50350,3,1,protein_coding,na
AT2G21770,0.000403364232054495,CESA9,2,1,protein_coding,na
AT1G80570,0.000403363937242541,AT1G80570,1,1,protein_coding,na
AT3G54200,0.000403231997735955,AT3G54200,3,1,protein_coding,na
AT2G17442,0.000403202804979145,AT2G17442,2,-1,protein_coding,na
AT4G25150,0.000402887636658879,AT4G25150,4,-1,protein_coding,na
AT5G17540,0.00040284699299501,AT5G17540,5,-1,protein_coding,na
AT1G61560,0.00040284244533293,MLO6,1,-1,protein_coding,na
AT4G38430,0.00040279570854221,ATROPGEF1,4,1,protein_coding,na
AT1G19485,0.000402780130285079,AT1G19485,1,1,protein_coding,na
AT1G16090,0.000402759457419962,WAKL7,1,1,protein_coding,na
AT1G14650,0.000402747214459759,AT1G14650,1,1,protein_coding,na
AT2G12935,0.000402615225741999,AT2G12935,2,-1,protein_coding,na
AT3G07140,0.000402552705903388,AT3G07140,3,1,protein_coding,na
AT1G55620,0.000402519511317233,CLC-F,1,-1,protein_coding,na
AT3G03050,0.000402449722264782,CSLD3,3,1,protein_coding,na
AT2G34220,0.000402439679668703,MEE20,2,1,transcription_factor,C2H2
AT1G14730,0.000402424315786042,AT1G14730,1,1,protein_coding,na
AT1G04440,0.000402404365969613,CKL13,1,1,protein_coding,na
AT5G04400,0.000402377249962577,anac077,5,1,transcription_factor,NAC
AT5G26910,0.000402187522454868,AT5G26910,5,-1,protein_coding,na
AT1G04070,0.000402130416592675,TOM22-I,1,-1,protein_coding,na
AT3G27610,0.000402117045819487,AT3G27610,3,-1,protein_coding,na
AT3G44680,0.000402068409443886,HDA9,3,-1,protein_coding,na
AT2G38700,0.000402023649398634,MVD1,2,-1,protein_coding,na
AT5G43160,0.000401962567615472,QWRF9,5,1,protein_coding,na
AT2G29930,0.000401953541714735,AT2G29930,2,-1,protein_coding,na
AT3G45390,0.000401910940181617,AT3G45390,3,-1,protein_coding,na
AT4G14310,0.000401751411976307,AT4G14310,4,-1,protein_coding,na
AT5G15310,0.000401745789033285,ATMYB16,5,1,transcription_factor,MYB
AT3G20898,0.000401736553118707,AT3G20898,3,1,protein_coding,na
AT3G54750,0.000401681305246955,AT3G54750,3,-1,protein_coding,na
AT5G26710,0.000401642732312721,AT5G26710,5,1,protein_coding,na
AT1G67570,0.000401572269004557,AT1G67570,1,1,protein_coding,na
AT4G25730,0.000401564558659238,AT4G25730,4,-1,protein_coding,na
AT4G27780,0.000401555608608429,ACBP2,4,1,protein_coding,na
AT3G13900,0.000401461290600476,AT3G13900,3,1,protein_coding,na
AT5G27060,0.000401444075064286,AtRLP53,5,-1,protein_coding,na
AT3G50500,0.000401412928536179,SNRK2.2,3,-1,protein_coding,na
AT4G15240,0.000401357815574767,AT4G15240,4,-1,protein_coding,na
AT1G14540,0.000401320070940461,AT1G14540,1,-1,protein_coding,na
AT2G27630,0.000401283031841708,AT2G27630,2,-1,transcription_factor,C2H2
AT5G19070,0.000401216718485111,AT5G19070,5,1,protein_coding,na
AT2G04680,0.000401095638089845,AT2G04680,2,1,protein_coding,na
AT4G36770,0.000401081244802174,AT4G36770,4,-1,protein_coding,na
AT4G39150,0.000401072654947833,AT4G39150,4,-1,protein_coding,na
AT1G04300,0.000401020000871645,AT1G04300,1,-1,protein_coding,na
AT4G33565,0.000401006527870157,AT4G33565,4,1,transcription_factor,C3H
AT1G22870,0.000400958201141088,AT1G22870,1,1,protein_coding,na
AT4G11350,0.000400873357674721,AT4G11350,4,1,protein_coding,na
AT1G44890,0.000400856224083299,AT1G44890,1,1,protein_coding,na
AT3G04470,0.000400768075247534,AT3G04470,3,-1,protein_coding,na
AT2G32000,0.000400605422112385,AT2G32000,2,-1,protein_coding,na
AT1G11475,0.000400602838710789,NRPB10,1,1,protein_coding,na
AT2G41050,0.000400573248708145,AT2G41050,2,-1,protein_coding,na
AT5G04630,0.000400507026655998,CYP77A9,5,1,protein_coding,na
AT1G53140,0.000400414003206459,DRP5A,1,1,protein_coding,na
AT4G02840,0.000400399532230655,AT4G02840,4,1,protein_coding,na
AT1G73740,0.000400371667260188,AT1G73740,1,1,protein_coding,na
AT1G53290,0.000400279821717702,AT1G53290,1,1,protein_coding,na
AT4G27250,0.000400255672551585,AT4G27250,4,-1,protein_coding,na
AT3G19540,0.000400140286447768,AT3G19540,3,1,protein_coding,na
AT1G30130,0.000400078684063427,AT1G30130,1,1,protein_coding,na
AT1G16670,0.000399932076410228,AT1G16670,1,1,protein_coding,na
AT2G48080,0.000399811026158644,AT2G48080,2,-1,protein_coding,na
AT4G27330,0.000399801718672564,SPL,4,-1,protein_coding,na
AT1G11580,0.000399796781874304,ATPMEPCRA,1,1,protein_coding,na
AT4G30870,0.000399760926028627,ATMUS81,4,1,protein_coding,na
AT4G00180,0.00039970883343348,YAB3,4,-1,transcription_factor,C2C2-YABBY
AT5G34930,0.000399654582182584,AT5G34930,5,1,protein_coding,na
AT3G57870,0.000399652198153303,AHUS5,3,-1,protein_coding,na
AT3G10680,0.000399597323103555,AT3G10680,3,1,protein_coding,na
AT3G44800,0.00039956796668648,AT3G44800,3,1,protein_coding,na
AT1G14720,0.000399535872086631,XTR2,1,-1,protein_coding,na
AT2G31450,0.000399518924718068,ATNTH1,2,-1,protein_coding,na
AT1G16190,0.000399500365191612,RAD23A,1,1,protein_coding,na
AT1G77030,0.000399465735666938,AT1G77030,1,-1,protein_coding,na
AT4G16600,0.000399447615292614,AT4G16600,4,1,protein_coding,na
AT5G20900,0.00039944621883008,JAZ12,5,1,protein_coding,na
AT1G29120,0.000399439627340077,AT1G29120,1,1,protein_coding,na
AT5G03995,0.000399364605253765,AT5G03995,5,-1,protein_coding,na
AT1G26870,0.000399297528619156,FEZ,1,1,transcription_factor,NAC
AT3G13560,0.000399284417909267,AT3G13560,3,-1,protein_coding,na
AT1G74110,0.000399278711492991,CYP78A10,1,-1,protein_coding,na
AT1G43710,0.00039927255682684,emb1075,1,-1,protein_coding,na
AT2G27830,0.00039927204822799,AT2G27830,2,1,protein_coding,na
AT1G03860,0.000399263333306272,ATPHB2,1,-1,protein_coding,na
AT3G10300,0.000399222910483931,AT3G10300,3,1,protein_coding,na
AT5G18820,0.00039920659663315,EMB3007,5,1,protein_coding,na
AT4G12800,0.00039917973346682,PSAL,4,1,protein_coding,na
AT1G02010,0.000399111839591697,SEC1A,1,1,protein_coding,na
AT2G41710,0.000399105427372046,AT2G41710,2,-1,transcription_factor,AP2-EREBP
AT3G54680,0.000399099815855184,AT3G54680,3,1,protein_coding,na
AT1G51890,0.000399094996257429,AT1G51890,1,-1,protein_coding,na
AT1G17940,0.000399088487219591,AT1G17940,1,-1,protein_coding,na
AT2G37160,0.000399082397768745,AT2G37160,2,1,protein_coding,na
AT4G17770,0.000399082154409349,ATTPS5,4,1,protein_coding,na
AT3G04090,0.000399078212849719,SIP1;1,3,-1,protein_coding,na
AT5G20360,0.000399067771109675,Phox3,5,-1,protein_coding,na
AT4G08850,0.000399040614409056,AT4G08850,4,-1,protein_coding,na
AT3G07060,0.000399039578177858,emb1974,3,1,protein_coding,na
AT5G42740,0.000399037006705526,AT5G42740,5,1,protein_coding,na
AT4G04740,0.000399034189141832,CPK23,4,-1,protein_coding,na
AT5G06520,0.000399032080245955,AT5G06520,5,-1,protein_coding,na
AT5G14620,0.000399030317854741,DRM2,5,-1,protein_coding,na
AT2G41940,0.00039902421267462,ZFP8,2,1,transcription_factor,C2H2
AT5G11050,0.000399020810907332,MYB64,5,1,transcription_factor,MYB
AT3G02530,0.000399020489085021,AT3G02530,3,-1,protein_coding,na
AT4G24230,0.000399017115825565,ACBP3,4,-1,protein_coding,na
AT3G07040,0.000399015820928569,RPM1,3,-1,protein_coding,na
AT1G76460,0.000399010415164219,AT1G76460,1,-1,protein_coding,na
AT1G30755,0.000399004865225112,AT1G30755,1,-1,protein_coding,na
AT3G33520,0.000399004458815796,ATARP6,3,-1,protein_coding,na
AT4G09080,0.000399002698402216,TOC75-IV,4,1,protein_coding,na
AT5G43650,0.000399001963263094,BHLH92,5,-1,transcription_factor,bHLH
AT2G25150,0.000398999831154995,AT2G25150,2,-1,protein_coding,na
AT1G33720,0.0003989984665828,CYP76C6,1,-1,protein_coding,na
AT5G23300,0.000398998305490142,PYRD,5,-1,protein_coding,na
AT1G07640,0.000398998294766072,OBP2,1,-1,transcription_factor,C2C2-Dof
AT3G47960,0.000398997933893473,AT3G47960,3,-1,protein_coding,na
AT4G30210,0.000398997155500397,ATR2,4,1,protein_coding,na
AT2G23670,0.000398996104118911,YCF37,2,-1,protein_coding,na
AT1G21600,0.000398995887358573,PTAC6,1,-1,protein_coding,na
AT3G04340,0.000398995649236701,emb2458,3,-1,protein_coding,na
AT3G25950,0.000398995340041117,AT3G25950,3,1,protein_coding,na
AT1G52140,0.000398994964935962,AT1G52140,1,-1,protein_coding,na
AT4G20380,0.000398994956415454,LSD1,4,1,protein_coding,na
AT3G05580,0.00039899494799957,AT3G05580,3,-1,protein_coding,na
AT5G42120,0.000398994773339251,AT5G42120,5,-1,protein_coding,na
AT5G28210,0.000398994651067566,AT5G28210,5,1,protein_coding,na
AT3G07620,0.000398994617591131,AT3G07620,3,-1,protein_coding,na
AT1G15530,0.000398994553552299,AT1G15530,1,-1,protein_coding,na
AT2G30890,0.00039899455238209,AT2G30890,2,1,protein_coding,na
AT5G14860,0.000398994539194166,AT5G14860,5,1,protein_coding,na
AT4G13010,0.000398994538091775,AT4G13010,4,1,protein_coding,na
AT1G66960,0.000398994534157284,AT1G66960,1,-1,protein_coding,na
AT3G58140,0.000398994531962988,AT3G58140,3,-1,protein_coding,na
AT1G70420,0.000398994531688387,AT1G70420,1,-1,protein_coding,na
AT3G56190,0.000398994531468115,ALPHA-SNAP2,3,-1,protein_coding,na
AT1G23400,0.000398994530851401,CAF2,1,-1,protein_coding,na
AT4G39460,0.000398994530791137,SAMC1,4,-1,protein_coding,na
AT5G03990,0.00039899453075351,AT5G03990,5,1,protein_coding,na
AT1G67460,0.000398994530750015,AT1G67460,1,-1,protein_coding,na
AT4G18760,0.000398994530723953,AtRLP51,4,-1,protein_coding,na
AT1G67000,0.000398994530673917,AT1G67000,1,-1,protein_coding,na
AT4G38960,0.000398994530673729,AT4G38960,4,1,transcription_factor,C2C2-CO-like
AT4G31310,0.000398994530673682,AT4G31310,4,1,protein_coding,na
AT5G24460,0.000398994530673025,AT5G24460,5,1,protein_coding,na
AT3G03150,0.000398994530672931,AT3G03150,3,-1,protein_coding,na
AT5G09700,0.000398994530672603,AT5G09700,5,-1,protein_coding,na
AT1G51140,0.00039899453067258,AT1G51140,1,-1,transcription_factor,bHLH
AT1G51700,0.00039899453067258,ADOF1,1,1,transcription_factor,C2C2-Dof
AT1G55110,0.00039899453067258,AtIDD7,1,-1,transcription_factor,C2H2
AT1G62090,0.00039899453067258,AT1G62090,1,-1,pseudogene,na
AT1G79245,0.00039899453067258,AT1G79245,1,-1,pseudogene,na
AT2G23672,0.00039899453067258,AT2G23672,2,1,ncRNA,na
AT3G42580,0.00039899453067258,AT3G42580,3,1,transposable_element_gene,na
AT4G05500,0.00039899453067258,AT4G05500,4,-1,pseudogene,na
AT5G05790,0.00039899453067258,AT5G05790,5,-1,transcription_factor,MYB-related
AT5G28865,0.00039899453067258,AT5G28865,5,1,transposable_element_gene,na
AT5G34833,0.00039899453067258,AT5G34833,5,-1,transposable_element_gene,na
AT3G22690,0.000398945150609412,AT3G22690,3,-1,protein_coding,na
AT5G11820,0.000398886739494468,AT5G11820,5,-1,protein_coding,na
AT3G49050,0.000398820075123848,AT3G49050,3,1,protein_coding,na
AT3G48410,0.000398765779140428,AT3G48410,3,-1,protein_coding,na
AT2G24530,0.000398693365481764,AT2G24530,2,1,protein_coding,na
AT2G42540,0.000398638796052286,COR15A,2,-1,protein_coding,na
AT4G37850,0.000398609444134064,AT4G37850,4,-1,transcription_factor,bHLH
AT5G16860,0.000398603468741359,AT5G16860,5,1,protein_coding,na
AT2G32260,0.000398382178942714,ATCCT1,2,1,protein_coding,na
AT1G25350,0.000398330470663266,OVA9,1,-1,protein_coding,na
AT3G28530,0.000398006960233007,AT3G28530,3,1,protein_coding,na
AT4G14570,0.00039783216095649,AT4G14570,4,1,protein_coding,na
AT2G46280,0.000397715782367749,TRIP-1,2,-1,protein_coding,na
AT2G18900,0.000397678432480191,AT2G18900,2,-1,protein_coding,na
AT2G43680,0.000397666822094039,IQD14,2,1,protein_coding,na
AT1G44780,0.000397418586620212,AT1G44780,1,1,protein_coding,na
AT4G32070,0.000397397679046299,Phox4,4,-1,protein_coding,na
AT3G61080,0.000397286942068114,AT3G61080,3,1,protein_coding,na
AT3G48195,0.000397203732841263,AT3G48195,3,-1,protein_coding,na
AT1G20630,0.000397074123793356,CAT1,1,1,protein_coding,na
AT1G53550,0.000397005619524952,AT1G53550,1,1,protein_coding,na
AT4G16420,0.000396998076341952,ADA2B,4,-1,protein_coding,na
AT1G29965,0.000396993663215007,AT1G29965,1,-1,protein_coding,na
AT4G00310,0.00039698686111365,MEE46,4,1,protein_coding,na
AT4G10630,0.000396727229930113,AT4G10630,4,-1,protein_coding,na
AT1G24190,0.000396686828628738,SNL3,1,-1,protein_coding,na
AT1G63050,0.00039664205038468,AT1G63050,1,-1,protein_coding,na
AT3G46620,0.000396608000815644,AT3G46620,3,-1,protein_coding,na
AT3G26050,0.000396529332885374,AT3G26050,3,1,protein_coding,na
AT4G15480,0.000396504996067554,UGT84A1,4,-1,protein_coding,na
AT3G14470,0.000396453636015253,AT3G14470,3,1,protein_coding,na
AT2G38710,0.000396393360011555,AT2G38710,2,-1,protein_coding,na
AT1G60890,0.00039615704390042,AT1G60890,1,-1,protein_coding,na
AT5G10800,0.000396141709763952,AT5G10800,5,-1,protein_coding,na
AT2G13650,0.000395970480932084,GONST1,2,-1,protein_coding,na
AT5G38240,0.000395869263187159,AT5G38240,5,-1,protein_coding,na
AT1G63000,0.000395806738017219,NRS/ER,1,1,protein_coding,na
AT3G54050,0.000395761895225699,HCEF1,3,1,protein_coding,na
AT3G11770,0.000395746147500917,AT3G11770,3,-1,protein_coding,na
AT1G14150,0.000395731931426644,PQL1,1,1,protein_coding,na
AT2G22010,0.000395731756746812,RKP,2,-1,protein_coding,na
AT2G36360,0.000395661809329927,AT2G36360,2,-1,protein_coding,na
AT5G04940,0.000395626705940272,SUVH1,5,-1,protein_coding,na
AT4G32330,0.000395614879673444,AT4G32330,4,1,protein_coding,na
AT1G12650,0.000395555606421464,AT1G12650,1,1,protein_coding,na
AT1G68930,0.000395345108172115,AT1G68930,1,1,protein_coding,na
AT3G52480,0.000395236601706214,AT3G52480,3,-1,protein_coding,na
AT1G24267,0.000395178753702488,AT1G24267,1,-1,protein_coding,na
AT5G08450,0.000395123421934862,AT5G08450,5,-1,protein_coding,na
AT3G44350,0.000395071694237241,anac061,3,-1,transcription_factor,NAC
AT4G22600,0.000395049551643726,AT4G22600,4,-1,protein_coding,na
AT3G44320,0.00039504491353768,NIT3,3,1,protein_coding,na
AT4G25220,0.00039499020318854,RHS15,4,1,protein_coding,na
AT2G01980,0.000394930863896136,SOS1,2,1,protein_coding,na
AT5G18970,0.000394924701944085,AT5G18970,5,-1,protein_coding,na
AT1G18040,0.000394905330929601,CDKD1;3,1,-1,protein_coding,na
AT2G42730,0.000394891611381505,AT2G42730,2,-1,protein_coding,na
AT3G16140,0.000394881541512959,PSAH-1,3,-1,protein_coding,na
AT1G50910,0.000394673399052984,AT1G50910,1,-1,protein_coding,na
AT1G78540,0.000394496343399834,SHB,1,-1,protein_coding,na
AT3G44990,0.000394493513973083,XTR8,3,-1,protein_coding,na
AT1G15400,0.000394481855098488,AT1G15400,1,-1,protein_coding,na
AT1G14370,0.000394461654945559,APK2A,1,1,protein_coding,na
AT4G24070,0.000394421571376317,AT4G24070,4,1,protein_coding,na
AT1G74170,0.000394402386749539,AtRLP13,1,-1,protein_coding,na
AT2G28560,0.00039439738443695,ATRAD51B,2,-1,protein_coding,na
AT1G05150,0.000394390595975935,AT1G05150,1,-1,protein_coding,na
AT1G70080,0.0003943893611188,AT1G70080,1,-1,protein_coding,na
AT5G21970,0.000394348600419811,AT5G21970,5,1,protein_coding,na
AT4G03340,0.000394340850851272,AT4G03340,4,-1,protein_coding,na
AT2G21810,0.000394318189493554,AT2G21810,2,1,protein_coding,na
AT3G18620,0.000394249063297021,AT3G18620,3,1,protein_coding,na
AT1G17750,0.000394224604840845,PEPR2,1,1,protein_coding,na
AT1G06070,0.000394192287001916,AT1G06070,1,-1,transcription_factor,bZIP
AT4G10925,0.000393958957065561,AT4G10925,4,-1,protein_coding,na
AT3G23310,0.000393940789099954,AT3G23310,3,1,protein_coding,na
AT3G43930,0.000393937698569801,AT3G43930,3,-1,protein_coding,na
AT1G05500,0.000393923898292993,SYTE,1,1,protein_coding,na
AT3G26230,0.000393834147852013,CYP71B24,3,-1,protein_coding,na
AT3G43610,0.000393814811945194,AT3G43610,3,-1,protein_coding,na
AT3G11020,0.000393778686480192,DREB2B,3,1,transcription_factor,AP2-EREBP
AT3G21060,0.000393723882942092,AT3G21060,3,1,protein_coding,na
AT4G35360,0.000393706842285012,AT4G35360,4,-1,protein_coding,na
AT1G63600,0.000393705420792378,AT1G63600,1,1,protein_coding,na
AT3G10490,0.000393653422845483,ANAC052,3,1,transcription_factor,NAC
AT3G51890,0.000393605969837823,AT3G51890,3,-1,protein_coding,na
AT1G07720,0.000393581475640332,KCS3,1,-1,protein_coding,na
AT4G13090,0.000393435502830987,XTH2,4,-1,protein_coding,na
AT2G28360,0.000393383626785632,AT2G28360,2,-1,protein_coding,na
AT1G13940,0.000393381947153029,AT1G13940,1,-1,protein_coding,na
AT4G35140,0.000393377707372741,AT4G35140,4,-1,protein_coding,na
AT2G34880,0.000393375875023196,MEE27,2,-1,transcription_factor,JUMONJI
AT5G38450,0.000393293192888968,CYP735A1,5,-1,protein_coding,na
AT1G66800,0.000393248274686041,AT1G66800,1,1,protein_coding,na
AT3G05760,0.000393239556416257,AT3G05760,3,1,transcription_factor,C2H2
AT2G27510,0.000393207543649317,ATFD3,2,-1,protein_coding,na
AT1G30460,0.000393195711153145,CPSF30,1,-1,protein_coding,na
AT1G68200,0.000393166156108061,AT1G68200,1,1,transcription_factor,C3H
AT1G04280,0.000393112029577107,AT1G04280,1,-1,protein_coding,na
AT2G14720,0.0003930713342596,VSR4,2,-1,protein_coding,na
AT4G11280,0.0003930562077338,ACS6,4,1,protein_coding,na
AT3G13000,0.000392923120770521,AT3G13000,3,-1,protein_coding,na
AT2G33630,0.00039285058226907,AT2G33630,2,-1,protein_coding,na
AT1G47128,0.000392806082875389,RD21,1,-1,protein_coding,na
AT1G09176,0.000392792609611715,AT1G09176,1,1,protein_coding,na
AT3G57120,0.000392740948654088,AT3G57120,3,1,protein_coding,na
AT1G18100,0.000392727271584244,E12A11,1,-1,protein_coding,na
AT1G16130,0.000392714498031023,WAKL2,1,1,protein_coding,na
AT2G17780,0.000392704257568551,MCA2,2,-1,protein_coding,na
AT1G53920,0.000392699570014838,GLIP5,1,1,protein_coding,na
AT4G19740,0.000392671340534931,AT4G19740,4,-1,protein_coding,na
AT1G26130,0.000392667410843863,AT1G26130,1,1,protein_coding,na
AT1G12000,0.00039265480722897,AT1G12000,1,-1,protein_coding,na
AT1G17400,0.000392651288122386,AT1G17400,1,-1,protein_coding,na
AT1G01490,0.000392648144905425,AT1G01490,1,-1,protein_coding,na
AT3G23050,0.000392646004810954,IAA7,3,1,protein_coding,na
AT1G15980,0.00039263793579663,NDF1,1,1,protein_coding,na
AT5G06110,0.00039263103319699,AT5G06110,5,-1,protein_coding,na
AT4G32570,0.000392623955689226,TIFY8,4,-1,protein_coding,na
AT2G36050,0.000392620645213835,ATOFP15,2,-1,protein_coding,na
AT5G18740,0.000392603318422758,AT5G18740,5,1,protein_coding,na
AT3G59680,0.000392597444959658,AT3G59680,3,1,protein_coding,na
AT4G23010,0.000392593489708906,UTR2,4,-1,protein_coding,na
AT1G72770,0.000392592789311325,HAB1,1,1,protein_coding,na
AT5G41120,0.000392582285626418,AT5G41120,5,-1,protein_coding,na
AT2G21540,0.000392578208636426,SFH3,2,-1,protein_coding,na
AT1G61240,0.000392577886023751,AT1G61240,1,1,protein_coding,na
AT1G25560,0.000392576169386202,TEM1,1,-1,transcription_factor,ABI3VP1
AT3G59580,0.000392574743484461,AT3G59580,3,1,transcription_factor,NLP
AT2G47220,0.000392574698870737,DUF5,2,1,protein_coding,na
AT4G15215,0.000392569762060238,PDR13,4,1,protein_coding,na
AT3G55420,0.000392569499324611,AT3G55420,3,1,protein_coding,na
AT1G24340,0.000392569059373363,EMB260,1,1,protein_coding,na
AT4G38660,0.00039256871511122,AT4G38660,4,-1,protein_coding,na
AT1G15130,0.000392567784437857,AT1G15130,1,-1,protein_coding,na
AT3G17920,0.000392567253099542,AT3G17920,3,1,protein_coding,na
AT4G15233,0.000392567179960667,AT4G15233,4,1,protein_coding,na
AT3G14205,0.000392566831031204,AT3G14205,3,-1,protein_coding,na
AT2G18300,0.000392566162320738,AT2G18300,2,-1,transcription_factor,bHLH
AT3G44720,0.000392565288047785,ADT4,3,1,protein_coding,na
AT4G00720,0.000392564461374073,ATSK32,4,-1,protein_coding,na
AT3G23030,0.000392563291800396,IAA2,3,-1,protein_coding,na
AT4G08390,0.000392561616397825,SAPX,4,1,protein_coding,na
AT2G46490,0.000392561556977076,AT2G46490,2,1,protein_coding,na
AT1G65230,0.000392561515514392,AT1G65230,1,1,protein_coding,na
