GeneID,gene.rank.h,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT4G24270,3.728207145845,EMB140,4,-1,protein_coding,na
AT1G53550,3.72779942833377,AT1G53550,1,1,protein_coding,na
AT4G10265,3.7277260573905,AT4G10265,4,-1,protein_coding,na
AT2G39090,3.72746619197858,APC7,2,-1,protein_coding,na
AT4G17960,3.72738952801249,AT4G17960,4,1,protein_coding,na
AT3G26480,3.72735365565669,AT3G26480,3,-1,protein_coding,na
AT2G14530,3.72717380649531,TBL13,2,1,protein_coding,na
AT1G75170,3.72716097264186,AT1G75170,1,1,protein_coding,na
AT3G17350,3.72697713943099,AT3G17350,3,1,protein_coding,na
AT3G52270,3.72682479935469,AT3G52270,3,-1,protein_coding,na
AT5G23200,3.72664707476607,AT5G23200,5,1,protein_coding,na
AT3G46210,3.72633960678437,RRP46,3,-1,protein_coding,na
AT3G02440,3.72614627981995,TBL20,3,-1,protein_coding,na
AT2G26650,3.72603467751898,AKT1,2,-1,protein_coding,na
AT3G08690,3.72577065533221,UBC11,3,1,protein_coding,na
AT3G50220,3.72565550125354,IRX15,3,-1,protein_coding,na
AT5G39510,3.72564056384777,VTI11,5,1,protein_coding,na
AT3G46380,3.72557074209482,AT3G46380,3,-1,protein_coding,na
AT3G12290,3.72527286657105,FOLD2,3,1,protein_coding,na
AT5G09790,3.72521209931437,ATXR5,5,-1,protein_coding,na
AT3G05990,3.72511982146814,AT3G05990,3,-1,protein_coding,na
AT3G55120,3.72509325433708,CHI1,3,-1,protein_coding,na
AT4G08980,3.7248579649518,FBW2,4,1,protein_coding,na
AT3G63180,3.72473604989951,ATTKL,3,-1,protein_coding,na
AT1G20400,3.72469806210281,AT1G20400,1,-1,protein_coding,na
AT2G45770,3.72462255892997,CPFTSY,2,1,protein_coding,na
AT5G11100,3.72443491698472,SYTD,5,1,nontranslating_CDS,na
AT2G38490,3.72435159664691,CIPK22,2,-1,protein_coding,na
AT3G22870,3.72430309114625,AT3G22870,3,1,protein_coding,na
AT4G27300,3.72427282431303,SD11,4,-1,protein_coding,na
AT1G66430,3.7238406429261,AT1G66430,1,1,protein_coding,na
AT2G30380,3.72379985024565,AT2G30380,2,1,protein_coding,na
AT3G25470,3.72378729241541,AT3G25470,3,1,protein_coding,na
AT3G51220,3.7237829689626,AT3G51220,3,-1,protein_coding,na
AT5G09520,3.72346190745436,PELPK2,5,-1,protein_coding,na
AT3G58260,3.72345358125165,AT3G58260,3,-1,protein_coding,na
AT2G29600,3.72343138084092,AT2G29600,2,1,protein_coding,na
AT3G26130,3.72340515855614,AT3G26130,3,-1,protein_coding,na
AT5G43110,3.72327526242648,APUM14,5,1,protein_coding,na
AT3G54390,3.72326624901197,AT3G54390,3,-1,protein_coding,na
AT1G79890,3.72316328122017,AT1G79890,1,1,protein_coding,na
AT2G37070,3.72311184166557,AT2G37070,2,1,protein_coding,na
AT4G28670,3.72308965277779,CRK43,4,1,protein_coding,na
AT1G61840,3.72306489635849,AT1G61840,1,1,protein_coding,na
AT5G13610,3.72292097298555,AT5G13610,5,1,protein_coding,na
AT1G13600,3.72282129826761,AtbZIP58,1,-1,transcription_factor,bZIP
AT3G48730,3.72280567552881,GSA2,3,1,protein_coding,na
AT4G12450,3.72275812191179,AT4G12450,4,-1,protein_coding,na
AT1G04150,3.72274317289358,AT1G04150,1,-1,protein_coding,na
AT1G30845,3.72264863721984,AT1G30845,1,1,protein_coding,na
AT2G15670,3.72259038135848,AT2G15670,2,1,protein_coding,na
AT2G25000,3.72232330844337,WRKY60,2,1,transcription_factor,WRKY
AT1G65681,3.72226631711253,EXPB6,1,1,protein_coding,na
AT3G49150,3.7222649810982,AT3G49150,3,1,protein_coding,na
AT2G44450,3.72186203182955,BGLU15,2,1,protein_coding,na
AT1G28270,3.72183113758814,RALFL4,1,1,protein_coding,na
AT1G01730,3.72168940251267,AT1G01730,1,1,protein_coding,na
AT3G23690,3.72161577259588,BHLH77,3,-1,transcription_factor,bHLH
AT3G26070,3.72144222634083,PAP4,3,1,protein_coding,na
AT2G32520,3.72130947025921,AT2G32520,2,-1,protein_coding,na
AT3G62030,3.72130713987155,ROC4,3,1,protein_coding,na
AT5G13150,3.72113338114406,ATEXO70C1,5,-1,protein_coding,na
AT1G55560,3.72100584277253,sks14,1,-1,protein_coding,na
AT1G10580,3.72100397115142,AT1G10580,1,-1,protein_coding,na
AT1G34160,3.72100082677758,PCMP-H68,1,1,protein_coding,na
AT1G61130,3.72096571224377,SCPL32,1,-1,protein_coding,na
AT5G05440,3.72090709241135,PYL5,5,1,protein_coding,na
AT5G06920,3.72090083242888,FLA21,5,1,protein_coding,na
AT2G14880,3.72089390021271,AT2G14880,2,-1,protein_coding,na
AT3G06420,3.72076311821287,ATG8H,3,-1,protein_coding,na
AT1G17430,3.72076127206095,AT1G17430,1,1,protein_coding,na
AT4G38890,3.72071051202106,AT4G38890,4,-1,protein_coding,na
AT2G14365,3.72059972365895,LCR84,2,1,protein_coding,na
AT1G14920,3.72057097080818,GAI,1,1,transcription_factor,GRAS
AT4G20235,3.72055467027867,CYP71A28,4,-1,protein_coding,na
AT1G17030,3.71971175966438,AT1G17030,1,1,protein_coding,na
AT4G01995,3.71933937384168,AT4G01995,4,1,protein_coding,na
AT3G63140,3.71929835175373,CSP41A,3,-1,protein_coding,na
AT3G01710,3.7191842976621,AT3G01710,3,-1,protein_coding,na
AT4G01690,3.71918205272817,PPOX1,4,1,protein_coding,na
AT3G17130,3.71917475103681,AT3G17130,3,-1,protein_coding,na
AT3G21670,3.71911999699656,NPF6.4,3,-1,protein_coding,na
AT3G04360,3.71899455945664,AT3G04360,3,-1,protein_coding,na
AT5G02430,3.7186407748694,AT5G02430,5,1,protein_coding,na
AT1G74880,3.71837072116383,ndhO,1,-1,protein_coding,na
AT4G33830,3.7172618991678,AT4G33830,4,-1,protein_coding,na
AT5G20330,3.71697115103486,BG4,5,1,protein_coding,na
AT4G03400,3.71692497666501,DFL2,4,-1,protein_coding,na
AT4G12400,3.71669559336141,HOP3,4,-1,protein_coding,na
AT5G13270,3.71646081265076,PCMP-H90,5,-1,protein_coding,na
AT4G38980,3.71637878805471,AT4G38980,4,-1,protein_coding,na
AT5G12870,3.71618341833708,MYB46,5,-1,transcription_factor,MYB
AT2G18210,3.71591201166646,AT2G18210,2,-1,protein_coding,na
AT2G18070,3.7158875781142,AT2G18070,2,1,protein_coding,na
AT3G19000,3.71553724568501,AT3G19000,3,-1,protein_coding,na
AT1G08270,3.71543030310025,AT1G08270,1,-1,protein_coding,na
AT1G16120,3.71509249523176,WAKL1,1,1,protein_coding,na
AT2G01820,3.7149454393106,TMK3,2,-1,protein_coding,na
AT1G62010,3.71492977843672,AT1G62010,1,1,protein_coding,na
AT1G64710,3.71490131920942,AT1G64710,1,1,protein_coding,na
AT2G31690,3.71486702900746,AT2G31690,2,-1,protein_coding,na
AT2G20635,3.71449935273362,BUB1,2,1,protein_coding,na
AT4G12100,3.71414987504068,AT4G12100,4,-1,protein_coding,na
AT5G07480,3.71410528258756,KUOX1,5,1,protein_coding,na
AT4G28170,3.71409692711756,AT4G28170,4,1,protein_coding,na
AT1G16080,3.71407967874627,AT1G16080,1,1,protein_coding,na
AT1G43810,3.71406513992647,AT1G43810,1,-1,protein_coding,na
AT1G54220,3.71396924992206,AT1G54220,1,-1,protein_coding,na
AT3G01360,3.71384193336977,AT3G01360,3,-1,protein_coding,na
AT2G21235,3.71373662881073,AT2G21235,2,-1,transcription_factor,bZIP
AT5G09810,3.71369031954482,ACT7,5,1,protein_coding,na
AT2G01590,3.71367877511954,CRR3,2,1,protein_coding,na
AT5G37810,3.71339762258488,NIP4-1,5,1,protein_coding,na
AT3G09320,3.71338367923169,PAT16,3,-1,protein_coding,na
AT3G58610,3.71323245910569,AT3G58610,3,1,protein_coding,na
AT5G01590,3.713222559125,TIC56,5,1,protein_coding,na
AT1G22710,3.71321636552284,SUC2,1,-1,protein_coding,na
AT5G17790,3.71321515025282,VAR3,5,-1,protein_coding,na
AT1G77440,3.71278286206787,PBC2,1,1,protein_coding,na
AT3G09035,3.71277728121518,AT3G09035,3,1,protein_coding,na
AT2G05850,3.71273447466332,SCPL38,2,-1,protein_coding,na
AT1G35160,3.71271427250415,GF14 PHI,1,1,protein_coding,na
AT5G14120,3.71256135103572,AT5G14120,5,1,protein_coding,na
AT5G42990,3.71254808992743,UBC18,5,-1,protein_coding,na
AT5G38270,3.71249116937616,AT5G38270,5,1,protein_coding,na
AT3G60370,3.71242009809004,AT3G60370,3,-1,protein_coding,na
AT2G40740,3.71225061721955,WRKY55,2,1,transcription_factor,WRKY
AT4G32570,3.71192025757381,TIFY8,4,-1,protein_coding,na
AT5G02990,3.71173876368929,AT5G02990,5,1,protein_coding,na
AT5G16530,3.71170146308944,PIN5,5,1,protein_coding,na
AT1G21660,3.71168439746595,AT1G21660,1,1,protein_coding,na
AT2G38670,3.71166213454453,PECT1,2,1,protein_coding,na
AT5G26600,3.71143155746549,CpNIFS3,5,1,protein_coding,na
AT5G13670,3.71134689997775,AT5G13670,5,-1,protein_coding,na
AT4G30450,3.71124021187333,AT4G30450,4,-1,protein_coding,na
AT2G44000,3.7112126814137,AT2G44000,2,1,protein_coding,na
AT5G07720,3.71101738162701,XXT3,5,1,protein_coding,na
AT5G22791,3.71097918794617,AT5G22791,5,-1,protein_coding,na
AT1G14270,3.71095502995951,AT1G14270,1,-1,protein_coding,na
AT2G01140,3.71086002181921,FBA3,2,-1,protein_coding,na
AT4G17660,3.71079807427954,PBL20,4,1,protein_coding,na
AT3G01780,3.7106684515654,TPLATE,3,1,protein_coding,na
AT4G13430,3.71065709921571,IIL1,4,-1,protein_coding,na
AT1G04830,3.71056875502879,AT1G04830,1,-1,protein_coding,na
AT1G70980,3.71053764306248,SYNC3,1,1,protein_coding,na
AT5G10800,3.71039230968975,AT5G10800,5,-1,protein_coding,na
AT5G10745,3.71038190859034,AT5G10745,5,1,protein_coding,na
AT4G10490,3.71011004835946,DLO2,4,1,protein_coding,na
AT5G37415,3.71005598217984,AGL105,5,-1,protein_coding,na
AT5G01600,3.70974540161333,FER1,5,-1,protein_coding,na
AT1G28520,3.70968497813981,VOZ1,1,1,transcription_factor,VOZ
AT3G63490,3.70946404793124,RPL1,3,1,protein_coding,na
AT1G69810,3.70934049853342,WRKY36,1,-1,transcription_factor,WRKY
AT5G26260,3.70878933442177,AT5G26260,5,1,protein_coding,na
AT5G02370,3.708669582468,AT5G02370,5,1,protein_coding,na
AT3G14790,3.70864320836354,RHM3,3,1,protein_coding,na
AT2G42540,3.70845487769701,COR15A,2,-1,protein_coding,na
AT4G23630,3.70837078485301,RTNLB1,4,1,protein_coding,na
AT1G70400,3.70814360034327,AT1G70400,1,-1,protein_coding,na
AT2G03850,3.70813245997789,AT2G03850,2,1,protein_coding,na
AT1G74260,3.70813118957525,PUR4,1,-1,protein_coding,na
AT1G80460,3.70787325287299,GLPK,1,-1,protein_coding,na
AT2G29480,3.70774532687285,GSTU2,2,-1,protein_coding,na
AT2G14560,3.70732570586737,LURP1,2,1,protein_coding,na
AT2G29890,3.70732111700746,VLN1,2,1,protein_coding,na
AT4G31850,3.70726377608106,PGR3,4,1,protein_coding,na
AT4G23770,3.70713867814933,AT4G23770,4,-1,protein_coding,na
AT5G39960,3.70701667437289,AT5G39960,5,1,protein_coding,na
AT1G74890,3.70693691657167,ARR15,1,-1,protein_coding,na
AT1G55670,3.70664431391396,PSAG,1,-1,protein_coding,na
AT1G64600,3.70661753805405,AT1G64600,1,1,protein_coding,na
AT3G58690,3.70647664666649,AT3G58690,3,1,protein_coding,na
AT4G36660,3.70622875531687,AT4G36660,4,-1,protein_coding,na
AT3G60000,3.70606278284837,QWRF6,3,1,protein_coding,na
AT1G01200,3.70597956961262,RABA3,1,-1,protein_coding,na
AT1G69210,3.70596654414326,AT1G69210,1,-1,protein_coding,na
AT4G02190,3.70593833189206,AT4G02190,4,1,protein_coding,na
AT4G00467,3.70592498417577,AT4G00467,4,-1,protein_coding,na
AT1G09910,3.70549665365865,AT1G09910,1,-1,protein_coding,na
AT1G21460,3.70522273204159,SWEET1,1,-1,protein_coding,na
AT2G26400,3.70513787287402,ARD,2,-1,protein_coding,na
AT2G35615,3.70512344039319,AT2G35615,2,1,protein_coding,na
AT5G39790,3.70509987552362,AT5G39790,5,-1,protein_coding,na
AT5G16240,3.70466880501951,S-ACP-DES1,5,1,protein_coding,na
AT4G30810,3.7045084947724,SCPL29,4,1,protein_coding,na
AT1G32760,3.70449284570753,AT1G32760,1,1,protein_coding,na
AT3G21270,3.70447930323827,DOF3.1,3,1,transcription_factor,C2C2-Dof
AT4G10740,3.70389264691881,AT4G10740,4,-1,protein_coding,na
AT4G30930,3.7038922683529,RPL21M,4,-1,transcription_factor,WRKY
AT3G51130,3.70368455533926,AT3G51130,3,1,protein_coding,na
AT2G30140,3.70368297267485,UGT87A2,2,1,protein_coding,na
AT2G45470,3.70358129494027,FLA8,2,-1,protein_coding,na
AT1G78150,3.70318239782673,AT1G78150,1,1,protein_coding,na
AT1G07360,3.70294126383697,AT1G07360,1,-1,protein_coding,na
AT1G66670,3.70293920757482,CLPP3,1,-1,protein_coding,na
AT1G31350,3.70265148818657,KUF1,1,-1,protein_coding,na
AT3G48990,3.70261992985928,AAE3,3,-1,protein_coding,na
AT5G03560,3.70255692909249,AT5G03560,5,-1,protein_coding,na
AT4G12840,3.70235834745984,AT4G12840,4,-1,protein_coding,na
AT2G22790,3.7023360388587,AT2G22790,2,1,protein_coding,na
AT2G39020,3.70232689054942,AT2G39020,2,1,protein_coding,na
AT2G37910,3.70230697349363,AT2G37910,2,1,protein_coding,na
AT5G01990,3.70227426608812,PILS6,5,-1,protein_coding,na
AT2G12465,3.70220230718308,LCR50,2,-1,protein_coding,na
AT3G28700,3.70196735472141,AT3G28700,3,1,protein_coding,na
AT4G22330,3.70146039241867,ATCES1,4,1,protein_coding,na
AT4G39170,3.70142290068592,SFH6,4,1,protein_coding,na
AT1G60630,3.7013716178281,AT1G60630,1,-1,protein_coding,na
AT3G50520,3.70117607865653,AT3G50520,3,1,protein_coding,na
AT1G23210,3.70103241694928,AtGH9B6,1,1,protein_coding,na
AT3G12955,3.70100774919916,AT3G12955,3,-1,protein_coding,na
AT5G04860,3.7001946523462,AT5G04860,5,-1,protein_coding,na
AT1G13690,3.70018432043334,ATE1,1,1,protein_coding,na
AT1G29790,3.69986484603654,AT1G29790,1,1,protein_coding,na
AT4G35920,3.6996659446813,MCA1,4,-1,protein_coding,na
AT4G03620,3.69949558671252,AT4G03620,4,-1,protein_coding,na
AT5G24780,3.6994732387121,VSP1,5,-1,protein_coding,na
AT3G25560,3.69937092352016,NIK2,3,-1,protein_coding,na
AT3G24620,3.69932341173725,ROPGEF8,3,-1,protein_coding,na
AT4G08150,3.69921329722027,KNAT1,4,-1,transcription_factor,Homeobox
AT4G04840,3.69909552669273,MSRB6,4,1,protein_coding,na
AT5G30510,3.69900525288052,RPS1,5,-1,protein_coding,na
AT1G49960,3.69877931062472,NAT4,1,1,protein_coding,na
AT2G34180,3.6984134379008,CIPK13,2,-1,protein_coding,na
AT4G30520,3.69839798583581,AT4G30520,4,-1,protein_coding,na
AT4G17870,3.69833970893927,PYR1,4,1,protein_coding,na
AT3G12700,3.69819195589069,NANA,3,1,protein_coding,na
AT2G42600,3.69816587861197,PPC2,2,-1,protein_coding,na
AT5G02620,3.698102942966,ANK1,5,1,protein_coding,na
AT1G61770,3.69807160473847,C50,1,1,protein_coding,na
AT2G36290,3.69801037399514,AT2G36290,2,-1,protein_coding,na
AT3G26740,3.69790284681648,CCL,3,1,protein_coding,na
AT3G10910,3.69756871718596,ATL72,3,-1,transcription_factor,C3H
AT2G37360,3.6971967268032,ABCG2,2,-1,protein_coding,na
AT3G14220,3.69705903936781,AT3G14220,3,1,protein_coding,na
AT1G58080,3.69704559758834,HISN1A,1,-1,protein_coding,na
AT2G20560,3.6970081751886,AT2G20560,2,-1,protein_coding,na
AT4G36490,3.69699661630913,SFH12,4,1,protein_coding,na
AT5G07340,3.69697469418375,AT5G07340,5,1,protein_coding,na
AT1G20840,3.69690497868604,MSSP1,1,-1,protein_coding,na
AT2G31270,3.69651528812899,CDT1A,2,1,protein_coding,na
AT2G37900,3.69651427287507,NPF5.6,2,-1,protein_coding,na
AT5G02540,3.69644180951309,AT5G02540,5,1,protein_coding,na
AT4G00870,3.69628664101679,BHLH14,4,-1,transcription_factor,bHLH
AT4G24130,3.69610357914171,AT4G24130,4,1,protein_coding,na
AT3G53890,3.69584552227959,RPS21B,3,-1,protein_coding,na
AT1G58260,3.69567301807359,CYP79C2,1,1,protein_coding,na
AT4G22280,3.69547791590728,AT4G22280,4,-1,protein_coding,na
AT2G18230,3.69507034193496,PPA2,2,-1,protein_coding,na
AT2G32770,3.69491814054127,PAP13,2,1,protein_coding,na
AT1G60050,3.69487169470461,AT1G60050,1,-1,protein_coding,na
AT1G05150,3.69466816086129,AT1G05150,1,-1,protein_coding,na
AT1G72440,3.6940336103696,EDA25,1,-1,protein_coding,na
AT2G39430,3.69397639676941,DIR9,2,1,protein_coding,na
AT1G23790,3.69377961311781,AT1G23790,1,1,protein_coding,na
AT1G78590,3.69376012820353,NADK3,1,1,protein_coding,na
AT3G13110,3.69369677566881,SAT3,3,-1,protein_coding,na
AT1G07570,3.69367370218981,APK1A,1,-1,protein_coding,na
AT1G71530,3.69366734353076,AT1G71530,1,1,protein_coding,na
AT3G09520,3.69366252881947,ATEXO70H4,3,1,protein_coding,na
AT4G29800,3.69359937741768,PLP8,4,-1,protein_coding,na
AT1G74550,3.69351435261514,CYP98A9,1,1,protein_coding,na
AT1G24010,3.69322827318671,AT1G24010,1,-1,protein_coding,na
AT4G15850,3.69271030320635,RH1,4,1,protein_coding,na
AT1G13900,3.69233030128975,PAP2,1,-1,protein_coding,na
AT1G27370,3.69231480854171,SPL10,1,-1,transcription_factor,SBP
AT4G27990,3.69214210202655,YLMG1-2,4,-1,protein_coding,na
AT4G33770,3.6917392380916,ITPK2,4,-1,protein_coding,na
AT3G26040,3.69160946656592,AT3G26040,3,1,protein_coding,na
AT4G36190,3.69153605784719,AT4G36190,4,1,protein_coding,na
AT5G42850,3.69147966561394,AT5G42850,5,-1,protein_coding,na
AT3G44890,3.69121703727152,RPL9,3,1,protein_coding,na
AT2G22905,3.69114591085366,AT2G22905,2,1,protein_coding,na
AT1G57580,3.69110426705123,AT1G57580,1,1,protein_coding,na
AT1G74770,3.69105410524815,AT1G74770,1,-1,protein_coding,na
AT3G13860,3.69092658184311,HSP60-3A,3,-1,protein_coding,na
AT2G13570,3.69088784175159,NFYB7,2,-1,transcription_factor,CCAAT-HAP3
AT1G02150,3.69086411234919,AT1G02150,1,1,protein_coding,na
AT2G17780,3.69080494163994,MCA2,2,-1,protein_coding,na
AT2G38350,3.69079039579723,AT2G38350,2,1,protein_coding,na
AT1G24620,3.6905663960532,CML25,1,-1,protein_coding,na
AT2G40700,3.69052608779651,AT2G40700,2,1,protein_coding,na
AT1G25360,3.69038792047806,PCMP-H74,1,1,protein_coding,na
AT5G19430,3.6903285658774,AT5G19430,5,1,transcription_factor,C3H
AT5G01340,3.69021085308265,SFC1,5,-1,protein_coding,na
AT3G26935,3.69009318508633,PAT07,3,-1,protein_coding,na
AT3G16380,3.690037772922,PAB6,3,-1,protein_coding,na
AT4G16845,3.68994994960032,VRN2,4,1,transcription_factor,C2H2
AT3G01350,3.689906923555,NPF5.9,3,1,protein_coding,na
AT1G78915,3.68978305505453,AT1G78915,1,-1,protein_coding,na
AT3G55010,3.68964427117436,PUR5,3,1,protein_coding,na
AT4G03250,3.68945248822452,AT4G03250,4,1,transcription_factor,Homeobox
AT1G49320,3.68942028539676,USPL1,1,1,protein_coding,na
AT2G21710,3.68916444155989,MTERF2,2,1,protein_coding,na
AT3G06510,3.68906971455036,SFR2,3,1,protein_coding,na
AT1G66610,3.68906389681806,AT1G66610,1,-1,protein_coding,na
AT1G19930,3.68904619896623,AT1G19930,1,1,protein_coding,na
AT4G19590,3.6890449047952,AT4G19590,4,1,protein_coding,na
AT2G44470,3.68897252230824,BGLU29,2,1,protein_coding,na
AT4G14690,3.68891357949394,ELIP2,4,1,protein_coding,na
AT2G39120,3.68887281629933,AT2G39120,2,1,protein_coding,na
AT2G42080,3.68883382413588,AT2G42080,2,-1,protein_coding,na
AT1G04020,3.68882240615975,ATBARD1,1,1,protein_coding,na
AT4G35290,3.68852434731691,GLR3.2,4,1,protein_coding,na
AT3G58180,3.68845663638825,AT3G58180,3,1,protein_coding,na
AT5G40880,3.68837763385491,ZFWD3,5,1,protein_coding,na
AT5G02080,3.68834928172682,AT5G02080,5,1,protein_coding,na
AT5G18403,3.68827426192364,AT5G18403,5,1,protein_coding,na
AT3G04600,3.68826511789036,AT3G04600,3,1,protein_coding,na
AT4G03630,3.68823831529496,AT4G03630,4,1,protein_coding,na
AT1G01080,3.68802384513232,AT1G01080,1,-1,protein_coding,na
AT4G20810,3.68762820273973,AT4G20810,4,-1,protein_coding,na
AT5G37530,3.68759525380784,AT5G37530,5,1,protein_coding,na
AT1G48570,3.68753662738567,AT1G48570,1,-1,protein_coding,na
AT3G53730,3.6872789234757,AT3G53730,3,-1,protein_coding,na
AT2G15500,3.68700272157148,AT2G15500,2,1,protein_coding,na
AT3G20140,3.68664593507922,CYP705A23,3,1,protein_coding,na
AT1G02130,3.6865155517977,RABD2A,1,-1,protein_coding,na
AT4G16350,3.68602293273731,CBL6,4,-1,protein_coding,na
AT5G11880,3.68597646688373,LYSA2,5,-1,protein_coding,na
AT1G76800,3.68593800694849,AT1G76800,1,1,protein_coding,na
AT1G74180,3.68589818956437,AtRLP14,1,-1,protein_coding,na
AT3G15730,3.68570979357712,PLDALPHA1,3,1,protein_coding,na
AT2G17170,3.68557189592162,AT2G17170,2,1,protein_coding,na
AT4G22756,3.6854147427222,SMO1-2,4,-1,protein_coding,na
AT5G20885,3.68540558789622,AT5G20885,5,-1,transcription_factor,C3H
AT1G18170,3.68504691101929,FKBP17-2,1,1,protein_coding,na
AT4G12900,3.68490506198404,AT4G12900,4,1,protein_coding,na
AT2G13430,3.68481820781808,AT2G13430,2,1,protein_coding,na
AT4G18335,3.68481540295608,AT4G18335,4,1,protein_coding,na
AT1G46984,3.68481505487467,AT1G46984,1,1,protein_coding,na
AT4G11680,3.68475661921061,AT4G11680,4,-1,protein_coding,na
AT5G06860,3.6846466043266,PGIP1,5,1,protein_coding,na
AT3G05725,3.68453740606427,AT3G05725,3,1,protein_coding,na
AT1G61720,3.68452504657431,BAN,1,-1,protein_coding,na
AT5G19370,3.68400556845708,AT5G19370,5,-1,protein_coding,na
AT4G19210,3.68393674997827,ABCE2,4,1,protein_coding,na
AT1G56100,3.68390150435245,AT1G56100,1,-1,protein_coding,na
AT4G10280,3.68386362544371,AT4G10280,4,-1,protein_coding,na
AT2G28570,3.68384549380274,AT2G28570,2,1,protein_coding,na
AT2G26580,3.68383343933799,YAB5,2,-1,transcription_factor,C2C2-YABBY
AT5G16340,3.68375536765315,AAE6,5,-1,protein_coding,na
AT2G31610,3.68371401645245,RPS3A,2,1,protein_coding,na
AT2G46720,3.68366525551786,HIC,2,1,protein_coding,na
AT5G07430,3.68365832526687,PME50,5,1,protein_coding,na
AT4G20760,3.68364699468457,AT4G20760,4,1,protein_coding,na
AT5G22970,3.68354555452197,AT5G22970,5,-1,protein_coding,na
AT3G28223,3.68352178269426,AT3G28223,3,-1,protein_coding,na
AT4G35905,3.68351528904191,AT4G35905,4,-1,protein_coding,na
AT4G22690,3.68346177530849,CYP706A1,4,1,protein_coding,na
AT5G22610,3.68346009643544,AT5G22610,5,1,protein_coding,na
AT1G42480,3.68334729358697,AT1G42480,1,1,protein_coding,na
AT1G29025,3.68329406031685,AT1G29025,1,-1,protein_coding,na
AT4G24070,3.68255058479015,AT4G24070,4,1,protein_coding,na
AT1G15825,3.68246116066738,AT1G15825,1,-1,protein_coding,na
AT3G29152,3.68244995005559,AT3G29152,3,-1,protein_coding,na
AT3G07480,3.6823893143732,AT3G07480,3,1,protein_coding,na
AT2G04842,3.68237622397173,EMB2761,2,-1,protein_coding,na
AT4G37720,3.68233387006893,PSK4,4,-1,protein_coding,na
AT1G53050,3.68231456064711,AT1G53050,1,1,protein_coding,na
AT1G71790,3.68230331402755,AT1G71790,1,1,protein_coding,na
AT4G13985,3.68226675409659,FBD1,4,-1,protein_coding,na
AT4G39110,3.68223353486725,AT4G39110,4,-1,protein_coding,na
AT1G65486,3.68202169034656,AT1G65486,1,1,protein_coding,na
AT1G21250,3.68192133010382,WAK1,1,1,protein_coding,na
AT4G22240,3.68157769695182,PAP2,4,-1,protein_coding,na
AT2G18510,3.68138258273487,emb2444,2,-1,protein_coding,na
AT2G26730,3.68112523970112,AT2G26730,2,1,protein_coding,na
AT2G19230,3.6810855373337,AT2G19230,2,-1,protein_coding,na
AT3G08860,3.68105503537407,PYD4,3,-1,protein_coding,na
AT3G23710,3.68068740213736,TIC22L,3,1,protein_coding,na
AT4G28050,3.68048753417505,TET7,4,-1,protein_coding,na
AT1G60450,3.6804501330184,GOLS7,1,-1,protein_coding,na
AT5G25860,3.68010741958599,AT5G25860,5,-1,protein_coding,na
AT3G55230,3.68003645066213,DIR24,3,1,protein_coding,na
AT4G26590,3.68000441043777,OPT5,4,-1,protein_coding,na
AT2G36090,3.67997220242233,AT2G36090,2,1,protein_coding,na
AT1G01570,3.67989921177845,AT1G01570,1,1,protein_coding,na
AT5G06340,3.67969789338393,NUDT27,5,1,protein_coding,na
AT5G23100,3.67965531442992,AT5G23100,5,1,protein_coding,na
AT1G30530,3.67956420173243,UGT78D1,1,1,protein_coding,na
AT2G41780,3.67942348493098,AT2G41780,2,1,protein_coding,na
AT5G10230,3.67939011740972,ANNAT7,5,-1,protein_coding,na
AT3G62800,3.67938113679519,DBR4,3,-1,protein_coding,na
AT4G24490,3.67931035530856,RGTA1,4,-1,protein_coding,na
AT3G21340,3.67912781111222,AT3G21340,3,-1,protein_coding,na
AT5G15290,3.67852500669504,CASP5,5,1,protein_coding,na
AT5G28910,3.67851504159385,AT5G28910,5,-1,protein_coding,na
AT5G06310,3.6784862013861,POT1B,5,1,protein_coding,na
AT3G48550,3.67842234170548,AT3G48550,3,1,protein_coding,na
AT1G11860,3.67840432372878,AT1G11860,1,1,protein_coding,na
AT2G24510,3.67838771395392,AT2G24510,2,1,protein_coding,na
AT2G46650,3.67834980818193,CYTB5-C,2,1,protein_coding,na
AT4G26150,3.6781928241928,GATA22,4,1,transcription_factor,C2C2-Gata
AT1G67325,3.6781753582783,AT1G67325,1,-1,protein_coding,na
AT1G65620,3.67803365380338,LBD6,1,1,protein_coding,na
AT1G08380,3.67787519187092,PSAO,1,-1,protein_coding,na
AT3G16220,3.67781252601186,AT3G16220,3,1,protein_coding,na
AT4G30120,3.67761152418667,HMA3,4,-1,protein_coding,na
AT3G56100,3.67739931036417,MRLK,3,-1,protein_coding,na
AT5G01880,3.67719812274044,ATL74,5,1,protein_coding,na
AT3G29770,3.67679200998931,MES11,3,1,protein_coding,na
AT2G15290,3.67675225820491,TIC21,2,-1,protein_coding,na
AT3G14860,3.67661119906171,AT3G14860,3,-1,protein_coding,na
AT5G09300,3.67659382657534,AT5G09300,5,-1,protein_coding,na
AT5G02040,3.67602295353672,PRA1A1,5,1,protein_coding,na
AT2G37920,3.67574880758643,emb1513,2,-1,protein_coding,na
AT1G62170,3.67568281326854,AT1G62170,1,1,protein_coding,na
AT2G42680,3.67562399299252,MBF1A,2,1,protein_coding,na
AT2G47520,3.67537205668711,ERF071,2,-1,transcription_factor,AP2-EREBP
