GeneID,gene.rank.h,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT3G28500,4.67832748981226,RPP2C,3,1,protein_coding,na
AT2G24620,4.67807330612838,AT2G24620,2,-1,protein_coding,na
AT1G75400,4.677533575329,AT1G75400,1,1,protein_coding,na
AT4G05180,4.67739391802738,PSBQ2,4,-1,protein_coding,na
AT2G26120,4.6773811612732,AT2G26120,2,1,protein_coding,na
AT4G12210,4.67726554062709,AT4G12210,4,-1,protein_coding,na
AT1G21310,4.67690516917158,EXT3,1,-1,protein_coding,na
AT3G26010,4.67641219858606,AT3G26010,3,1,protein_coding,na
AT1G03820,4.67637933112183,AT1G03820,1,-1,protein_coding,na
AT5G33320,4.67633274037257,PPT1,5,1,protein_coding,na
AT3G04560,4.67623910501711,AT3G04560,3,-1,protein_coding,na
AT1G74490,4.67620393873294,AT1G74490,1,-1,protein_coding,na
AT2G47790,4.67610799254591,AT2G47790,2,-1,protein_coding,na
AT5G41820,4.67587207081737,RGTA2,5,1,protein_coding,na
AT4G31010,4.67580428463818,AT4G31010,4,1,protein_coding,na
AT4G27520,4.67566179397564,ENODL2,4,-1,protein_coding,na
AT5G06080,4.67565808965564,LBD33,5,-1,protein_coding,na
AT1G78460,4.67548853360269,AT1G78460,1,-1,protein_coding,na
AT1G63870,4.6753970182083,AT1G63870,1,-1,protein_coding,na
AT2G43020,4.67539213843445,PAO2,2,1,protein_coding,na
AT1G64060,4.67536934020148,RBOHF,1,1,protein_coding,na
AT2G37600,4.67455551028754,RPL36A,2,-1,protein_coding,na
AT2G47590,4.67420581292901,PHR2,2,1,protein_coding,na
AT2G28755,4.67409662789193,AT2G28755,2,-1,protein_coding,na
AT1G50470,4.67384613356767,AT1G50470,1,-1,protein_coding,na
AT4G27670,4.67377885688263,HSP21,4,-1,protein_coding,na
AT5G01370,4.67370361470833,ACI1,5,1,protein_coding,na
AT2G26460,4.67362733205824,SMU2,2,-1,protein_coding,na
AT1G14580,4.67360706392949,AT1G14580,1,1,transcription_factor,C2H2
AT5G05150,4.67360305738067,ATG18E,5,-1,protein_coding,na
AT2G37710,4.67343155010362,LECRK41,2,-1,protein_coding,na
AT1G59920,4.67337842134756,AT1G59920,1,-1,protein_coding,na
AT1G64360,4.67308734429238,AT1G64360,1,1,protein_coding,na
AT2G43100,4.67270397920932,IPMI2,2,1,protein_coding,na
AT1G17760,4.67263017491392,CSTF77,1,-1,protein_coding,na
AT3G60300,4.67246674882243,AT3G60300,3,1,protein_coding,na
AT1G30135,4.67228391701016,TIFY5A,1,1,protein_coding,na
AT5G17540,4.6722692123424,AT5G17540,5,-1,protein_coding,na
AT4G08780,4.67219830371273,PER38,4,1,protein_coding,na
AT1G78760,4.67215252355671,AT1G78760,1,-1,protein_coding,na
AT3G56010,4.67210591971752,AT3G56010,3,1,protein_coding,na
AT4G21810,4.67203599816168,DER2.1,4,-1,protein_coding,na
AT2G41560,4.67137149628709,ACA4,2,-1,protein_coding,na
AT3G62350,4.67135639144357,AT3G62350,3,-1,protein_coding,na
AT1G01220,4.67122103058971,FKGP,1,1,protein_coding,na
AT1G27660,4.67120934109068,BHLH110,1,1,transcription_factor,bHLH
AT3G16480,4.67111168809719,MPPA2,3,1,protein_coding,na
AT1G51460,4.67107861781931,ABCG13,1,-1,protein_coding,na
AT3G03950,4.67099728808366,ECT1,3,1,protein_coding,na
AT4G19850,4.67072120944673,ATPP2-A2,4,1,protein_coding,na
AT2G25295,4.67069778595428,LCR81,2,1,protein_coding,na
AT1G63520,4.67069664123966,AT1G63520,1,1,protein_coding,na
AT1G47600,4.67050801974721,TGG4,1,1,protein_coding,na
AT5G05450,4.67018125376026,RH18,5,1,protein_coding,na
AT1G57980,4.67016398199242,PUP23,1,-1,protein_coding,na
AT5G19500,4.67015092003086,AT5G19500,5,1,protein_coding,na
AT2G20820,4.66992768746822,AT2G20820,2,1,protein_coding,na
AT1G54040,4.66972995726985,ESP,1,-1,protein_coding,na
AT4G26810,4.66951344206583,AT4G26810,4,-1,protein_coding,na
AT5G26630,4.66922531033167,AT5G26630,5,1,transcription_factor,MADS
AT5G38080,4.66900055966756,AT5G38080,5,-1,protein_coding,na
AT1G50170,4.66891920122797,SIRB,1,1,protein_coding,na
AT3G44160,4.66866020615888,AT3G44160,3,-1,protein_coding,na
AT1G03760,4.6681009843164,AT1G03760,1,-1,protein_coding,na
AT4G25920,4.66802908398395,AT4G25920,4,1,protein_coding,na
AT2G44560,4.66773527766001,AtGH9B11,2,-1,protein_coding,na
AT2G33870,4.66722047708793,RABA1H,2,-1,protein_coding,na
AT4G00830,4.6670996770831,LIF2,4,1,protein_coding,na
AT3G49590,4.66658061830539,AT3G49590,3,1,protein_coding,na
AT2G38390,4.66652768113462,PER23,2,1,protein_coding,na
AT3G01331,4.66623709438679,AT3G01331,3,-1,protein_coding,na
AT3G54260,4.66550399335397,TBL36,3,-1,protein_coding,na
AT4G16930,4.66531961578382,AT4G16930,4,-1,protein_coding,na
AT2G24190,4.66510183076508,AT2G24190,2,-1,protein_coding,na
AT4G32090,4.66485191809966,AT4G32090,4,-1,protein_coding,na
AT3G22360,4.66457779470779,AOX1B,3,1,protein_coding,na
AT3G29180,4.66454774841148,AT3G29180,3,1,protein_coding,na
AT1G62570,4.66442917126228,FMOGS-OX4,1,1,protein_coding,na
AT5G38390,4.66412418897476,AT5G38390,5,1,protein_coding,na
AT4G35610,4.66406619383269,AT4G35610,4,-1,protein_coding,na
AT1G64690,4.66364731307874,BLT,1,1,protein_coding,na
AT1G16280,4.66349005094863,RH36,1,-1,protein_coding,na
AT2G34810,4.66344863529206,AT2G34810,2,1,protein_coding,na
AT5G23710,4.66300655551708,AT5G23710,5,-1,protein_coding,na
AT2G05850,4.6627078179266,SCPL38,2,-1,protein_coding,na
AT3G24610,4.66252685822802,AT3G24610,3,-1,protein_coding,na
AT2G18040,4.66220890604556,PIN1,2,1,protein_coding,na
AT4G33040,4.66155753718934,GRXC6,4,-1,protein_coding,na
AT4G15650,4.66119702834799,AT4G15650,4,1,protein_coding,na
AT1G23100,4.66088625584959,AT1G23100,1,1,protein_coding,na
AT4G20240,4.6602696040839,CYP71A27,4,-1,protein_coding,na
AT2G36290,4.66008444238318,AT2G36290,2,-1,protein_coding,na
AT2G03370,4.65999306532926,AT2G03370,2,-1,protein_coding,na
AT4G13170,4.65992874352307,RPL13AC,4,-1,protein_coding,na
AT1G47389,4.65954387521143,AT1G47389,1,1,protein_coding,na
AT2G28430,4.65952623934822,AT2G28430,2,-1,protein_coding,na
AT1G33750,4.65949793824902,TPS22,1,1,protein_coding,na
AT3G24580,4.65944074578165,AT3G24580,3,1,protein_coding,na
AT3G10585,4.65914742938318,AT3G10585,3,-1,protein_coding,na
AT1G62330,4.65887082554931,OFUT15,1,1,protein_coding,na
AT5G05100,4.65862715394092,AT5G05100,5,-1,protein_coding,na
AT1G24400,4.65857040273572,LHT2,1,-1,protein_coding,na
AT1G04660,4.65851412286708,AT1G04660,1,-1,protein_coding,na
AT5G10460,4.65848325771464,AT5G10460,5,1,protein_coding,na
AT2G31790,4.65828498248458,UGT74C1,2,1,protein_coding,na
AT2G30340,4.65785389684167,LBD13,2,-1,protein_coding,na
AT2G27730,4.65730125265108,AT2G27730,2,-1,protein_coding,na
AT4G28850,4.65722381660102,XTH26,4,1,protein_coding,na
AT3G56370,4.65719425714531,IRK,3,-1,protein_coding,na
AT1G44941,4.65673288978713,AT1G44941,1,-1,protein_coding,na
AT4G39650,4.65671683655266,GGT2,4,1,protein_coding,na
AT5G35890,4.65664033286387,AT5G35890,5,-1,protein_coding,na
AT2G37810,4.65658851080076,AT2G37810,2,-1,protein_coding,na
AT4G27290,4.6558313936132,AT4G27290,4,1,protein_coding,na
AT4G33000,4.65581797039874,CBL10,4,1,protein_coding,na
AT1G73330,4.65517598500085,ATDR4,1,-1,protein_coding,na
AT4G34630,4.65455701402365,AT4G34630,4,-1,protein_coding,na
AT4G17730,4.65402633103511,SYP23,4,1,protein_coding,na
AT2G19060,4.65397268703169,AT2G19060,2,1,protein_coding,na
AT5G26220,4.65391933118894,GGCT2;1,5,-1,protein_coding,na
AT4G13360,4.65376955682964,AT4G13360,4,1,protein_coding,na
AT4G26140,4.65363738986233,BGAL12,4,-1,protein_coding,na
AT5G22740,4.65363050266115,CSLA2,5,-1,protein_coding,na
AT5G35460,4.65353561135939,AT5G35460,5,1,protein_coding,na
AT4G08530,4.65344269235695,LTP15,4,1,protein_coding,na
AT5G01210,4.65341225827629,AT5G01210,5,1,protein_coding,na
AT3G58130,4.65313964939138,AT3G58130,3,1,protein_coding,na
AT1G65481,4.65297678539585,AT1G65481,1,-1,protein_coding,na
AT4G35920,4.65295339512074,MCA1,4,-1,protein_coding,na
AT3G48425,4.652623583198,APE1L,3,1,protein_coding,na
AT2G33810,4.65248794803484,SPL3,2,1,transcription_factor,SBP
AT1G18840,4.65232171352116,IQD30,1,-1,protein_coding,na
AT5G40560,4.65228452173979,DEGP13,5,1,protein_coding,na
AT3G45980,4.65222882302445,H2B,3,-1,protein_coding,na
AT2G26420,4.65191342317222,PIP5K3,2,-1,protein_coding,na
AT3G20680,4.65178163005937,AT3G20680,3,-1,protein_coding,na
AT3G48280,4.65113104597109,CYP71A25,3,1,protein_coding,na
AT4G21340,4.65093859369306,BHLH103,4,1,transcription_factor,bHLH
AT1G61097,4.65057732206666,AT1G61097,1,-1,protein_coding,na
AT1G78220,4.65049958402297,GF14 PI,1,-1,protein_coding,na
AT1G11590,4.64942710973986,PME19,1,1,protein_coding,na
AT5G11440,4.64895051011884,CID5,5,-1,protein_coding,na
AT2G27550,4.64891133179528,CEN,2,1,protein_coding,na
AT2G36110,4.64858288930617,AT2G36110,2,1,protein_coding,na
AT4G29390,4.64851714321576,RPS30A,4,-1,protein_coding,na
AT1G19050,4.64849823729167,ARR7,1,-1,protein_coding,na
AT3G43910,4.64844806681721,AT3G43910,3,1,protein_coding,na
AT3G12960,4.6483623472202,AT3G12960,3,1,protein_coding,na
AT1G17100,4.64803609957876,AT1G17100,1,1,protein_coding,na
AT2G36560,4.64747120435893,AT2G36560,2,-1,protein_coding,na
AT2G10931,4.64736273421657,AT2G10931,2,-1,protein_coding,na
AT3G60460,4.6472850146088,DUO1,3,-1,protein_coding,na
AT4G33930,4.64726380128849,AT4G33930,4,-1,protein_coding,na
AT1G72090,4.64705370774658,AT1G72090,1,1,protein_coding,na
AT1G72420,4.64678790481432,AT1G72420,1,-1,protein_coding,na
AT3G05741,4.64648834897904,AT3G05741,3,-1,protein_coding,na
AT1G54940,4.64630055105629,GUX4,1,1,protein_coding,na
AT1G60380,4.64614295275476,AT1G60380,1,-1,transcription_factor,NAC
AT4G01040,4.6460958499823,AT4G01040,4,1,protein_coding,na
AT2G43110,4.64598049094158,AT2G43110,2,1,protein_coding,na
AT4G26250,4.64595614465171,GOLS6,4,1,protein_coding,na
AT4G24972,4.64574935888759,TPD1,4,1,protein_coding,na
AT3G10460,4.64565276290038,AT3G10460,3,1,protein_coding,na
AT3G14640,4.64525917539605,CYP72A10,3,1,protein_coding,na
AT5G26617,4.64479103055811,AT5G26617,5,1,protein_coding,na
AT3G49520,4.64476597958859,AT3G49520,3,1,protein_coding,na
AT1G01690,4.64457149295304,ATPRD3,1,1,protein_coding,na
AT2G37530,4.64447446082375,AT2G37530,2,1,protein_coding,na
AT2G23600,4.64429750033413,ACL,2,-1,protein_coding,na
AT5G19120,4.64425706308764,AT5G19120,5,1,protein_coding,na
AT3G26460,4.64421885089906,AT3G26460,3,-1,protein_coding,na
AT3G16420,4.64387597036543,PBP1,3,1,protein_coding,na
AT1G10585,4.64355991890961,BHLH167,1,-1,protein_coding,na
AT3G55360,4.64348481043149,ECR,3,-1,protein_coding,na
AT5G17710,4.643257755022,EMB1241,5,-1,protein_coding,na
AT3G25727,4.64324403884392,AT3G25727,3,-1,protein_coding,na
AT1G21890,4.64319810959923,AT1G21890,1,-1,protein_coding,na
AT1G48610,4.64315982962649,AT1G48610,1,-1,protein_coding,na
AT2G03320,4.64308967100938,AT2G03320,2,1,protein_coding,na
AT5G33393,4.64287725549454,AT5G33393,5,-1,protein_coding,na
AT2G13542,4.6428756069884,AT2G13542,2,-1,protein_coding,na
AT1G20220,4.64265892583665,AT1G20220,1,-1,protein_coding,na
AT4G03460,4.64252523624107,AT4G03460,4,-1,protein_coding,na
AT1G25280,4.64248511085562,TULP10,1,1,transcription_factor,TUB
AT2G14710,4.6423554274092,AT2G14710,2,1,protein_coding,na
AT4G02160,4.64200950177803,AT4G02160,4,-1,protein_coding,na
AT5G15725,4.64177906068433,AT5G15725,5,1,protein_coding,na
AT1G50220,4.64164729658843,AT1G50220,1,-1,protein_coding,na
AT4G20140,4.64157435838397,GSO1,4,1,protein_coding,na
AT1G49990,4.64149692316324,AT1G49990,1,1,protein_coding,na
AT3G48440,4.64139033177882,AT3G48440,3,1,protein_coding,na
AT1G03470,4.64100658424777,NET3A,1,-1,protein_coding,na
AT5G26120,4.64039644513038,ASD2,5,-1,protein_coding,na
AT3G04960,4.6400307349797,AT3G04960,3,1,protein_coding,na
AT2G17265,4.6397285277965,HSK,2,1,protein_coding,na
AT3G56040,4.63967645777443,UGP3,3,-1,protein_coding,na
AT2G41290,4.63967080587063,SSL2,2,-1,protein_coding,na
AT4G18530,4.63934326586159,AT4G18530,4,1,protein_coding,na
AT2G35030,4.63907115307709,PCMP-E15,2,-1,protein_coding,na
AT2G26850,4.63903286622346,AT2G26850,2,-1,protein_coding,na
AT3G24650,4.63902635071492,ABI3,3,1,transcription_factor,ABI3VP1
AT1G72970,4.6387979461246,HTH,1,1,protein_coding,na
AT1G53720,4.63867122727981,CYP59,1,1,protein_coding,na
AT5G22180,4.63861200707438,AT5G22180,5,-1,protein_coding,na
AT5G15350,4.63836164990525,ENODL17,5,-1,protein_coding,na
AT1G62045,4.63829618406015,AT1G62045,1,-1,protein_coding,na
AT3G21060,4.63824351068182,RBL,3,1,protein_coding,na
AT2G21450,4.63783947596337,CHR34,2,-1,protein_coding,na
AT3G48980,4.63773366009995,AT3G48980,3,1,protein_coding,na
AT5G08391,4.63747196215636,AT5G08391,5,1,protein_coding,na
AT1G61090,4.63746566568248,AT1G61090,1,-1,protein_coding,na
AT3G24190,4.63685669388608,AT3G24190,3,1,protein_coding,na
AT2G45406,4.63661809106158,AT2G45406,2,-1,protein_coding,na
AT4G28520,4.63652444118185,CRC,4,1,protein_coding,na
AT4G12410,4.63650460022876,AT4G12410,4,-1,protein_coding,na
AT1G51340,4.63626425797624,DTX42,1,1,protein_coding,na
AT4G19450,4.63625615153152,AT4G19450,4,1,protein_coding,na
AT1G17840,4.63617956724809,ABCG11,1,1,protein_coding,na
AT5G12240,4.63608479192744,AT5G12240,5,-1,protein_coding,na
AT1G60870,4.63592109029226,MEE9,1,1,protein_coding,na
AT5G13600,4.63588818112871,AT5G13600,5,1,protein_coding,na
AT1G23170,4.63584322165011,AT1G23170,1,1,protein_coding,na
AT2G43940,4.63581407856983,HOL3,2,-1,protein_coding,na
AT3G42950,4.63581117842495,AT3G42950,3,1,protein_coding,na
AT4G28430,4.6356614858237,RTNLB18,4,1,protein_coding,na
AT4G37200,4.63555825627889,HCF164,4,-1,protein_coding,na
AT4G18340,4.63547524538123,AT4G18340,4,-1,protein_coding,na
AT3G18010,4.63541058813489,WOX1,3,-1,transcription_factor,Homeobox
AT5G37940,4.63525438203189,AT5G37940,5,1,protein_coding,na
AT4G10400,4.63514829481954,AT4G10400,4,-1,protein_coding,na
AT4G35080,4.63494449727127,AT4G35080,4,1,protein_coding,na
AT5G14070,4.63467271686152,GRXC8,5,1,protein_coding,na
AT1G68350,4.63462877110078,AT1G68350,1,1,protein_coding,na
AT2G32765,4.63457254302599,SUMO5,2,1,protein_coding,na
AT4G11040,4.63429434775806,AT4G11040,4,1,protein_coding,na
AT2G03740,4.6342592822301,AT2G03740,2,-1,protein_coding,na
AT1G75500,4.63397316762009,WAT1,1,-1,protein_coding,na
AT2G16970,4.63361954483203,MEE15,2,1,protein_coding,na
AT1G20560,4.63357821296723,AAE1,1,-1,protein_coding,na
AT2G06908,4.63327397175027,AT2G06908,2,1,protein_coding,na
AT4G01640,4.633256400425,AT4G01640,4,1,protein_coding,na
AT2G25970,4.63310726874782,AT2G25970,2,-1,protein_coding,na
AT1G52410,4.63308584812727,TSA1,1,1,protein_coding,na
AT2G36255,4.63305990667459,AT2G36255,2,-1,protein_coding,na
AT3G52880,4.63289347821116,ATMDAR1,3,-1,protein_coding,na
AT4G36250,4.63263962813532,ALDH3F1,4,1,protein_coding,na
AT3G58090,4.63215365358995,DIR17,3,-1,protein_coding,na
AT2G47670,4.63197755364908,PMEI6,2,-1,protein_coding,na
AT1G08590,4.63187145497334,PXL1,1,1,protein_coding,na
AT2G37140,4.63182408705071,AT2G37140,2,1,protein_coding,na
AT4G36160,4.63136689242184,ANAC076,4,-1,transcription_factor,NAC
AT4G18270,4.62930739829062,ATTRANS 11,4,-1,protein_coding,na
AT1G29790,4.62916883993494,AT1G29790,1,1,protein_coding,na
AT3G60870,4.62903247891836,AHL18,3,1,protein_coding,na
AT1G23650,4.62898065501868,AT1G23650,1,-1,protein_coding,na
AT4G14120,4.62897263713831,AT4G14120,4,1,protein_coding,na
AT5G16450,4.62859132881584,AT5G16450,5,1,protein_coding,na
AT4G22840,4.62835893947628,BASS6,4,-1,protein_coding,na
AT2G39290,4.62826014780962,PGPS1,2,1,protein_coding,na
AT4G38670,4.62824345538834,AT4G38670,4,-1,protein_coding,na
AT1G02900,4.6280891066155,RALF1,1,-1,protein_coding,na
AT5G38330,4.62799652069432,PDF3.1,5,1,protein_coding,na
AT1G30814,4.62757998041299,AT1G30814,1,-1,protein_coding,na
AT5G39030,4.62744961187327,AT5G39030,5,1,protein_coding,na
AT1G66770,4.62731262969793,SWEET6,1,-1,protein_coding,na
AT1G51390,4.62684865895288,NIFU5,1,1,protein_coding,na
AT1G63480,4.62684191384454,AHL12,1,-1,protein_coding,na
AT1G55050,4.62588097514842,AT1G55050,1,1,protein_coding,na
AT4G21902,4.62539704314676,AT4G21902,4,1,protein_coding,na
AT4G01730,4.62524506690984,PAT18,4,1,protein_coding,na
AT3G27910,4.62524423445766,AT3G27910,3,-1,protein_coding,na
AT2G19740,4.62520980142334,RPL31A,2,1,protein_coding,na
AT4G14200,4.625181732886,AT4G14200,4,-1,protein_coding,na
AT1G69170,4.62493705570752,SPL6,1,1,transcription_factor,SBP
AT1G57580,4.6246619372762,AT1G57580,1,1,protein_coding,na
AT1G56233,4.62415946651199,AT1G56233,1,-1,protein_coding,na
AT1G04790,4.62381765508617,AT1G04790,1,1,transcription_factor,C3H
AT5G39700,4.62376962442676,MYB89,5,-1,transcription_factor,MYB
AT4G03340,4.62366914376676,AT4G03340,4,-1,protein_coding,na
AT1G65860,4.62354896357173,FMOGS-OX1,1,-1,protein_coding,na
AT3G59120,4.62349953234763,AT3G59120,3,-1,protein_coding,na
AT2G34410,4.62329873288694,RWA3,2,1,protein_coding,na
AT2G32480,4.62323781327461,ARASP,2,-1,protein_coding,na
AT2G17120,4.62278375504481,LYM2,2,1,protein_coding,na
AT2G15320,4.62254192523787,AT2G15320,2,-1,protein_coding,na
AT3G03776,4.62241902156031,AT3G03776,3,-1,protein_coding,na
AT3G06660,4.62241742748769,AT3G06660,3,1,protein_coding,na
AT1G12900,4.62218285394952,GAPA-2,1,-1,protein_coding,na
AT4G11790,4.62204875382181,AT4G11790,4,1,protein_coding,na
AT3G17980,4.62199746862891,CAR4,3,1,protein_coding,na
AT1G79460,4.62177516178732,GA2,1,1,protein_coding,na
AT3G55110,4.62100295605494,ABCG18,3,-1,protein_coding,na
AT5G17310,4.62092089840036,UGP1,5,-1,protein_coding,na
AT4G22730,4.62045264518846,AT4G22730,4,1,protein_coding,na
AT1G27530,4.62007351702468,AT1G27530,1,-1,protein_coding,na
AT1G19500,4.61986016185199,AT1G19500,1,-1,protein_coding,na
AT4G31290,4.61935989175388,GGCT2;2,4,1,protein_coding,na
AT4G33160,4.61932794811918,AT4G33160,4,1,protein_coding,na
AT1G31670,4.61894314181625,AT1G31670,1,1,protein_coding,na
AT4G38030,4.61893398793323,AT4G38030,4,-1,protein_coding,na
AT5G06490,4.61822120898035,ATL71,5,-1,transcription_factor,C3H
AT4G02110,4.61817969981587,AT4G02110,4,1,protein_coding,na
AT1G35510,4.6179086630495,OFUT9,1,1,protein_coding,na
AT2G16750,4.61769744325456,AT2G16750,2,1,protein_coding,na
AT3G54550,4.61767141441717,AT3G54550,3,-1,protein_coding,na
AT2G04100,4.61765655719349,DTX6,2,-1,protein_coding,na
AT3G06145,4.61687750447409,AT3G06145,3,-1,protein_coding,na
AT4G17810,4.61683319115765,AT4G17810,4,1,transcription_factor,C2H2
AT5G35100,4.61671549701057,AT5G35100,5,-1,protein_coding,na
AT1G14150,4.61584113532795,PNSL2,1,1,protein_coding,na
AT3G10190,4.61541270110947,CML36,3,1,protein_coding,na
AT4G29480,4.61498241549571,AT4G29480,4,-1,protein_coding,na
AT4G11320,4.61484353067073,RDL5,4,1,protein_coding,na
AT5G13000,4.61456641836828,CALS3,5,-1,protein_coding,na
AT3G18180,4.61414073463937,AT3G18180,3,1,protein_coding,na
AT1G11670,4.61401820053766,DTX36,1,-1,protein_coding,na
AT1G07480,4.61347464721265,AT1G07480,1,-1,protein_coding,na
AT4G37850,4.61345765438678,BHLH25,4,-1,transcription_factor,bHLH
AT5G08260,4.61339308757857,SCPL35,5,1,protein_coding,na
AT3G14480,4.61262082061418,AT3G14480,3,1,protein_coding,na
AT4G20760,4.61258082498358,AT4G20760,4,1,protein_coding,na
AT4G17030,4.61252938347464,EXLB1,4,-1,protein_coding,na
AT1G72950,4.61228650242116,AT1G72950,1,1,protein_coding,na
AT2G14070,4.61224907094346,AT2G14070,2,1,protein_coding,na
AT3G46340,4.6120966703897,AT3G46340,3,1,protein_coding,na
AT4G12140,4.61179784799103,AT4G12140,4,-1,protein_coding,na
AT4G14320,4.61174533265445,AT4G14320,4,-1,protein_coding,na
AT3G09800,4.61157614986339,AT3G09800,3,-1,protein_coding,na
AT2G48020,4.61148645002636,AT2G48020,2,1,protein_coding,na
AT5G11470,4.61147525697143,AT5G11470,5,-1,protein_coding,na
AT1G56230,4.61108304635704,AT1G56230,1,-1,protein_coding,na
AT2G40430,4.61101590310227,AT2G40430,2,-1,protein_coding,na
AT1G66130,4.61095786195096,AT1G66130,1,1,protein_coding,na
AT5G25390,4.61064188293869,SHN3,5,1,transcription_factor,AP2-EREBP
AT3G05460,4.61060371934308,AT3G05460,3,1,protein_coding,na
AT2G02010,4.61049508755188,GAD4,2,-1,protein_coding,na
AT1G70550,4.6098219648612,AT1G70550,1,1,protein_coding,na
AT4G36470,4.60948877071961,AT4G36470,4,-1,protein_coding,na
AT1G70270,4.60946855635006,AT1G70270,1,1,protein_coding,na
AT3G51590,4.60936972519962,LTP12,3,-1,protein_coding,na
AT2G41870,4.60928170718142,AT2G41870,2,-1,protein_coding,na
AT2G22670,4.60895904120969,IAA8,2,1,protein_coding,na
AT2G43990,4.60879508823994,AT2G43990,2,1,protein_coding,na
AT2G38450,4.60824678358624,AT2G38450,2,1,protein_coding,na
AT2G28625,4.60811226758776,AT2G28625,2,1,protein_coding,na
AT4G11330,4.60768632005981,MPK5,4,1,protein_coding,na
AT1G66460,4.60762378166217,AT1G66460,1,-1,protein_coding,na
AT2G31390,4.60748690193694,AT2G31390,2,-1,protein_coding,na
AT4G01735,4.60741157684083,AT4G01735,4,-1,protein_coding,na
AT5G12290,4.60713687309652,DGS1,5,-1,protein_coding,na
AT3G28150,4.60688647896628,AXY4L,3,-1,protein_coding,na
AT4G08240,4.60684027447365,AT4G08240,4,1,protein_coding,na
AT3G57860,4.60680729087648,GIG1,3,1,protein_coding,na
AT4G15400,4.6063685149257,BIA1,4,-1,protein_coding,na
AT1G31380,4.6053156841797,AT1G31380,1,-1,protein_coding,na
AT2G27430,4.60516006663179,AT2G27430,2,-1,protein_coding,na
AT3G05750,4.60509709278832,AT3G05750,3,1,protein_coding,na
AT3G51950,4.604995220171,AT3G51950,3,-1,protein_coding,na
AT3G48990,4.60447269689614,AAE3,3,-1,protein_coding,na
AT2G02450,4.60440756925401,NAC035,2,1,transcription_factor,NAC
AT3G49170,4.60420738367446,EMB2261,3,-1,protein_coding,na
AT2G04750,4.60403634054774,FIM4,2,-1,protein_coding,na
AT5G05760,4.60279048083145,SYP31,5,-1,protein_coding,na
AT3G46050,4.60276252617122,AT3G46050,3,1,protein_coding,na
AT3G45252,4.60242662189027,AT3G45252,3,1,protein_coding,na
AT4G18290,4.60230127997927,KAT2,4,1,protein_coding,na
AT4G28500,4.60166195219822,NAC073,4,1,transcription_factor,NAC
AT3G06280,4.6015293634593,AT3G06280,3,-1,protein_coding,na
AT2G43320,4.60143312020068,AT2G43320,2,-1,protein_coding,na
AT4G17240,4.60136375493019,AT4G17240,4,-1,protein_coding,na
AT2G23148,4.6009723218761,SPH11,2,1,protein_coding,na
AT1G56210,4.60093375609238,HIPP35,1,1,protein_coding,na
AT5G16840,4.60090134591524,BPA1,5,1,protein_coding,na
AT5G26742,4.60075661448601,RH3,5,-1,protein_coding,na
AT4G38950,4.60060487235688,KIN7F,4,-1,protein_coding,na
AT2G32210,4.60058712896096,AT2G32210,2,1,protein_coding,na
AT5G40270,4.6005336030889,AT5G40270,5,-1,protein_coding,na
AT3G20860,4.60046565619509,NEK6,3,1,protein_coding,na
AT4G25750,4.60018778229436,ABCG4,4,-1,protein_coding,na
AT4G01671,4.60018742831941,AT4G01671,4,-1,protein_coding,na
AT2G02070,4.59999489889019,IDD5,2,1,transcription_factor,C2H2
AT5G19290,4.59982376503566,AT5G19290,5,1,protein_coding,na
AT4G31280,4.59975682714408,AT4G31280,4,-1,protein_coding,na
AT1G45474,4.59974340779204,LHCA5,1,1,protein_coding,na
AT4G24570,4.5997210104092,PUMP4,4,1,protein_coding,na
AT1G77690,4.59909706877248,LAX3,1,-1,protein_coding,na
AT3G62780,4.59868778554037,AT3G62780,3,-1,protein_coding,na
AT3G19720,4.59866764991917,ARC5,3,-1,protein_coding,na
AT1G19630,4.59865442949417,CYP722A1,1,-1,protein_coding,na
AT2G26440,4.59857263880663,PME12,2,1,protein_coding,na
AT3G48550,4.59856341996757,AT3G48550,3,1,protein_coding,na
AT1G26790,4.59848353914447,AT1G26790,1,-1,transcription_factor,C2C2-Dof
AT3G49770,4.59833960465994,AT3G49770,3,-1,protein_coding,na
AT3G50070,4.59823062503583,CYCD3-3,3,-1,protein_coding,na
AT5G43850,4.59822010327573,ARD4,5,-1,protein_coding,na
AT5G26860,4.59789279835904,LON_ARA_ARA,5,1,protein_coding,na
AT5G35190,4.59785444799305,AT5G35190,5,1,protein_coding,na
AT4G18940,4.59774011781569,AT4G18940,4,1,protein_coding,na
AT3G29385,4.59757565566307,AT3G29385,3,-1,protein_coding,na
AT1G70330,4.59732135508085,ENT1,1,1,protein_coding,na
AT3G25882,4.59728275657614,NIMIN-2,3,-1,protein_coding,na
AT1G60985,4.5968699593086,SCRL6,1,1,protein_coding,na
AT1G20120,4.59683451454758,AT1G20120,1,1,protein_coding,na
AT5G15970,4.59679883671245,KIN2,5,1,protein_coding,na
AT2G22840,4.59679071169884,GRF1,2,1,transcription_factor,GRF
AT1G71692,4.59654761353608,AGL12,1,-1,transcription_factor,MADS
AT1G50610,4.59570266781868,PRK5,1,1,protein_coding,na
AT5G28050,4.59557014906051,AT5G28050,5,-1,protein_coding,na
AT5G03370,4.59548553407428,AT5G03370,5,-1,protein_coding,na
AT1G75670,4.59548519418654,AT1G75670,1,-1,protein_coding,na
