Ensembl.Gene.ID,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT3G04700,AT3G04700,3,1,protein_coding,na
AT3G04710,TPR10,3,1,protein_coding,na
AT3G04715,AT3G04715,3,-1,pseudogene,na
AT3G04717,AT3G04717,3,-1,pseudogene,na
AT3G04720,PR4,3,-1,protein_coding,na
AT3G04721,AT3G04721,3,-1,protein_coding,na
AT3G04730,IAA16,3,-1,protein_coding,na
AT3G04732,AT3G04732,3,1,protein_coding,na
AT3G04735,RALFL21,3,-1,protein_coding,na
AT3G04740,SWP,3,1,protein_coding,na
AT3G04750,AT3G04750,3,-1,protein_coding,na
AT3G04760,AT3G04760,3,-1,protein_coding,na
AT3G04765,MIR167C,3,-1,miRNA,na
AT3G04770,RPSAb,3,-1,protein_coding,na
AT3G04780,AT3G04780,3,-1,protein_coding,na
AT3G04790,AT3G04790,3,1,protein_coding,na
AT3G04800,ATTIM23-3,3,-1,protein_coding,na
AT3G04810,ATNEK2,3,1,protein_coding,na
AT3G04820,AT3G04820,3,-1,protein_coding,na
AT3G04830,AT3G04830,3,1,protein_coding,na
AT3G04840,AT3G04840,3,1,protein_coding,na
AT3G04850,AT3G04850,3,-1,transcription_factor,CPP
AT3G04854,AT3G04854,3,1,protein_coding,na
AT3G04855,AT3G04855,3,-1,protein_coding,na
AT3G04860,AT3G04860,3,-1,protein_coding,na
AT3G04870,ZDS,3,1,protein_coding,na
AT3G04880,DRT102,3,-1,protein_coding,na
AT3G04890,AT3G04890,3,1,protein_coding,na
AT3G04900,AT3G04900,3,-1,protein_coding,na
AT3G04903,AT3G04903,3,1,protein_coding,na
AT3G04910,WNK1,3,1,protein_coding,na
AT3G04920,AT3G04920,3,1,protein_coding,na
AT3G04930,AT3G04930,3,1,transcription_factor,GeBP
AT3G04940,ATCYSD1,3,1,protein_coding,na
AT3G04943,LCR41,3,-1,protein_coding,na
AT3G04945,LCR18,3,-1,protein_coding,na
AT3G04950,AT3G04950,3,1,protein_coding,na
AT3G04960,AT3G04960,3,1,protein_coding,na
AT3G04970,AT3G04970,3,1,protein_coding,na
AT3G04980,AT3G04980,3,-1,protein_coding,na
AT3G04990,AT3G04990,3,-1,protein_coding,na
AT3G04997,AT3G04997,3,-1,protein_coding,na
AT3G05000,AT3G05000,3,-1,protein_coding,na
AT3G05010,AT3G05010,3,1,protein_coding,na
AT3G05020,ACP1,3,-1,protein_coding,na
AT3G05030,NHX2,3,-1,protein_coding,na
AT3G05040,HST,3,-1,protein_coding,na
AT3G05050,AT3G05050,3,-1,protein_coding,na
AT3G05060,AT3G05060,3,-1,protein_coding,na
AT3G05070,AT3G05070,3,1,protein_coding,na
AT3G05080,AT3G05080,3,1,protein_coding,na
AT3G05090,LRS1,3,-1,protein_coding,na
AT3G05100,AT3G05100,3,1,protein_coding,na
AT3G05110,AT3G05110,3,-1,protein_coding,na
AT3G05120,ATGID1A,3,1,protein_coding,na
AT3G05130,AT3G05130,3,-1,protein_coding,na
AT3G05140,RBK2,3,-1,protein_coding,na
AT3G05150,AT3G05150,3,1,transcription_factor,C2H2
AT3G05152,AT3G05152,3,1,ncRNA,na
AT3G05155,AT3G05155,3,1,transcription_factor,C2H2
AT3G05160,AT3G05160,3,-1,transcription_factor,C2H2
AT3G05165,AT3G05165,3,-1,protein_coding,na
AT3G05170,AT3G05170,3,1,protein_coding,na
AT3G05180,AT3G05180,3,-1,protein_coding,na
AT3G05190,AT3G05190,3,1,protein_coding,na
AT3G05193,AT3G05193,3,-1,protein_coding,na
AT3G05200,ATL6,3,1,protein_coding,na
AT3G05210,ERCC1,3,1,protein_coding,na
AT3G05220,AT3G05220,3,1,protein_coding,na
AT3G05230,AT3G05230,3,1,protein_coding,na
AT3G05240,MEF19,3,-1,protein_coding,na
AT3G05250,AT3G05250,3,1,protein_coding,na
AT3G05260,AT3G05260,3,-1,protein_coding,na
AT3G05270,AT3G05270,3,-1,protein_coding,na
AT3G05280,AT3G05280,3,-1,protein_coding,na
AT3G05290,PNC1,3,-1,protein_coding,na
AT3G05300,AT3G05300,3,-1,protein_coding,na
AT3G05310,MIRO3,3,1,protein_coding,na
AT3G05320,AT3G05320,3,-1,protein_coding,na
AT3G05327,AT3G05327,3,-1,protein_coding,na
AT3G05330,ATN,3,-1,protein_coding,na
AT3G05340,AT3G05340,3,-1,protein_coding,na
AT3G05345,AT3G05345,3,-1,protein_coding,na
AT3G05350,AT3G05350,3,-1,protein_coding,na
AT3G05360,AtRLP30,3,-1,protein_coding,na
AT3G05370,AtRLP31,3,-1,protein_coding,na
AT3G05380,ALY2,3,1,protein_coding,na
AT3G05390,AT3G05390,3,-1,protein_coding,na
AT3G05400,AT3G05400,3,1,transcription_factor,C2H2
AT3G05410,AT3G05410,3,1,protein_coding,na
AT3G05415,AT3G05415,3,-1,transposable_element_gene,na
AT3G05420,ACBP4,3,1,protein_coding,na
AT3G05425,AT3G05425,3,1,protein_coding,na
AT3G05430,AT3G05430,3,1,protein_coding,na
AT3G05440,AT3G05440,3,1,protein_coding,na
AT3G05450,AT3G05450,3,-1,protein_coding,na
AT3G05460,AT3G05460,3,1,protein_coding,na
AT3G05470,AT3G05470,3,-1,protein_coding,na
AT3G05480,RAD9,3,1,protein_coding,na
AT3G05490,RALFL22,3,1,protein_coding,na
AT3G05500,AT3G05500,3,1,protein_coding,na
AT3G05510,AT3G05510,3,1,protein_coding,na
AT3G05520,AT3G05520,3,1,protein_coding,na
AT3G05525,AT3G05525,3,-1,tRNA,na
AT3G05530,RPT5A,3,1,protein_coding,na
AT3G05540,AT3G05540,3,-1,protein_coding,na
AT3G05545,AT3G05545,3,1,protein_coding,na
AT3G05550,AT3G05550,3,1,protein_coding,na
AT3G05560,AT3G05560,3,1,protein_coding,na
AT3G05570,AT3G05570,3,-1,protein_coding,na
AT3G05580,AT3G05580,3,-1,protein_coding,na
AT3G05590,RPL18,3,1,protein_coding,na
AT3G05600,AT3G05600,3,-1,protein_coding,na
AT3G05602,AT3G05602,3,-1,protein_coding,na
AT3G05610,AT3G05610,3,-1,protein_coding,na
AT3G05620,AT3G05620,3,-1,protein_coding,na
AT3G05625,AT3G05625,3,1,protein_coding,na
AT3G05630,PLDP2,3,1,protein_coding,na
AT3G05640,AT3G05640,3,-1,protein_coding,na
AT3G05650,AtRLP32,3,-1,protein_coding,na
AT3G05660,AtRLP33,3,-1,protein_coding,na
AT3G05670,AT3G05670,3,1,protein_coding,na
AT3G05675,AT3G05675,3,-1,protein_coding,na
AT3G05680,EMB2016,3,-1,protein_coding,na
AT3G05685,AT3G05685,3,-1,protein_coding,na
AT3G05690,UNE8,3,-1,transcription_factor,CCAAT-HAP2
AT3G05700,AT3G05700,3,-1,protein_coding,na
AT3G05710,SYP43,3,1,protein_coding,na
AT3G05720,IMPA-7,3,-1,protein_coding,na
AT3G05725,AT3G05725,3,1,protein_coding,na
AT3G05727,AT3G05727,3,1,protein_coding,na
AT3G05730,AT3G05730,3,1,protein_coding,na
AT3G05740,RECQI1,3,1,protein_coding,na
AT3G05741,AT3G05741,3,-1,protein_coding,na
AT3G05746,AT3G05746,3,1,protein_coding,na
AT3G05750,AT3G05750,3,1,protein_coding,na
AT3G05755,AT3G05755,3,-1,tRNA,na
AT3G05760,AT3G05760,3,1,transcription_factor,C2H2
AT3G05770,AT3G05770,3,-1,protein_coding,na
AT3G05780,LON3,3,-1,protein_coding,na
AT3G05790,LON4,3,-1,protein_coding,na
AT3G05800,AIF1,3,1,transcription_factor,bHLH
AT3G05810,AT3G05810,3,-1,protein_coding,na
AT3G05820,INVH,3,-1,protein_coding,na
AT3G05830,AT3G05830,3,1,protein_coding,na
AT3G05835,AT3G05835,3,1,tRNA,na
AT3G05840,ATSK12,3,1,protein_coding,na
AT3G05850,AT3G05850,3,-1,transposable_element_gene,na
AT3G05858,AT3G05858,3,1,protein_coding,na
AT3G05860,AT3G05860,3,-1,transcription_factor,MADS
AT3G05870,APC11,3,1,protein_coding,na
AT3G05880,RCI2A,3,-1,protein_coding,na
AT3G05890,RCI2B,3,-1,protein_coding,na
AT3G05900,AT3G05900,3,-1,protein_coding,na
AT3G05905,AT3G05905,3,1,ncRNA,na
AT3G05910,AT3G05910,3,-1,protein_coding,na
AT3G05920,AT3G05920,3,-1,protein_coding,na
AT3G05930,GLP8,3,1,protein_coding,na
AT3G05932,AT3G05932,3,-1,ncRNA,na
AT3G05935,AT3G05935,3,-1,protein_coding,na
AT3G05936,AT3G05936,3,-1,protein_coding,na
AT3G05937,AT3G05937,3,-1,protein_coding,na
AT3G05940,AT3G05940,3,-1,protein_coding,na
AT3G05950,AT3G05950,3,-1,protein_coding,na
AT3G05960,ATSTP6,3,-1,protein_coding,na
AT3G05970,LACS6,3,-1,protein_coding,na
AT3G05975,AT3G05975,3,-1,protein_coding,na
AT3G05980,AT3G05980,3,1,protein_coding,na
AT3G05990,AT3G05990,3,-1,protein_coding,na
AT3G06000,AT3G06000,3,1,protein_coding,na
AT3G06010,ATCHR12,3,-1,protein_coding,na
AT3G06019,AT3G06019,3,-1,protein_coding,na
AT3G06020,AT3G06020,3,1,protein_coding,na
AT3G06030,ANP3,3,-1,protein_coding,na
AT3G06035,AT3G06035,3,-1,protein_coding,na
AT3G06040,AT3G06040,3,-1,protein_coding,na
AT3G06050,PRXIIF,3,-1,protein_coding,na
AT3G06060,AT3G06060,3,-1,protein_coding,na
AT3G06070,AT3G06070,3,-1,protein_coding,na
AT3G06080,TBL10,3,-1,protein_coding,na
AT3G06090,AT3G06090,3,1,protein_coding,na
AT3G06100,NLM6,3,-1,protein_coding,na
AT3G06105,AT3G06105,3,-1,tRNA,na
AT3G06110,MKP2,3,1,protein_coding,na
AT3G06120,MUTE,3,1,transcription_factor,bHLH
AT3G06125,AT3G06125,3,1,ncRNA,na
AT3G06130,AT3G06130,3,-1,protein_coding,na
AT3G06140,AT3G06140,3,-1,transcription_factor,C3H
AT3G06142,AT3G06142,3,1,protein_coding,na
AT3G06145,AT3G06145,3,-1,protein_coding,na
AT3G06150,AT3G06150,3,-1,protein_coding,na
AT3G06160,AT3G06160,3,1,protein_coding,na
AT3G06170,AT3G06170,3,1,protein_coding,na
AT3G06180,AT3G06180,3,1,protein_coding,na
AT3G06190,ATBPM2,3,-1,protein_coding,na
AT3G06200,AT3G06200,3,1,protein_coding,na
AT3G06210,AT3G06210,3,1,protein_coding,na
AT3G06220,AT3G06220,3,-1,transcription_factor,REM
AT3G06230,ATMKK8,3,1,protein_coding,na
AT3G06240,AT3G06240,3,1,protein_coding,na
AT3G06250,FRS7,3,-1,protein_coding,na
AT3G06260,GATL4,3,-1,protein_coding,na
AT3G06270,AT3G06270,3,1,protein_coding,na
AT3G06280,AT3G06280,3,-1,protein_coding,na
AT3G06290,AT3G06290,3,-1,protein_coding,na
AT3G06300,AT-P4H-2,3,1,protein_coding,na
AT3G06310,AT3G06310,3,-1,protein_coding,na
AT3G06320,AT3G06320,3,1,protein_coding,na
AT3G06330,AT3G06330,3,1,protein_coding,na
AT3G06335,AT3G06335,3,-1,tRNA,na
AT3G06340,AT3G06340,3,-1,protein_coding,na
AT3G06350,EMB3004,3,-1,protein_coding,na
AT3G06360,AGP27,3,1,protein_coding,na
AT3G06370,NHX4,3,-1,protein_coding,na
AT3G06380,ATTLP9,3,1,transcription_factor,TUB
AT3G06390,AT3G06390,3,-1,protein_coding,na
AT3G06400,CHR11,3,1,protein_coding,na
AT3G06410,AT3G06410,3,-1,protein_coding,na
AT3G06420,ATG8H,3,-1,protein_coding,na
AT3G06430,EMB2750,3,-1,protein_coding,na
AT3G06433,AT3G06433,3,1,pseudogene,na
AT3G06435,AT3G06435,3,-1,protein_coding,na
AT3G06437,AT3G06437,3,-1,pseudogene,na
AT3G06440,AT3G06440,3,-1,protein_coding,na
AT3G06450,AT3G06450,3,-1,protein_coding,na
AT3G06455,AT3G06455,3,1,protein_coding,na
AT3G06460,AT3G06460,3,1,protein_coding,na
AT3G06470,AT3G06470,3,1,protein_coding,na
AT3G06480,AT3G06480,3,-1,protein_coding,na
AT3G06483,PDK,3,-1,protein_coding,na
AT3G06490,MYB108,3,1,transcription_factor,MYB
AT3G06500,AT3G06500,3,1,protein_coding,na
AT3G06510,SFR2,3,1,protein_coding,na
AT3G06520,AT3G06520,3,1,protein_coding,na
AT3G06530,AT3G06530,3,1,protein_coding,na
AT3G06540,REP,3,-1,protein_coding,na
AT3G06545,AT3G06545,3,1,protein_coding,na
AT3G06550,AT3G06550,3,-1,protein_coding,na
AT3G06560,PAPS3,3,1,protein_coding,na
AT3G06570,AT3G06570,3,-1,protein_coding,na
AT3G06580,GAL1,3,-1,protein_coding,na
AT3G06590,AT3G06590,3,-1,transcription_factor,bHLH
AT3G06600,AT3G06600,3,-1,protein_coding,na
AT3G06610,AT3G06610,3,1,protein_coding,na
AT3G06620,AT3G06620,3,-1,protein_coding,na
AT3G06630,AT3G06630,3,-1,protein_coding,na
AT3G06640,AT3G06640,3,-1,protein_coding,na
AT3G06650,ACLB-1,3,-1,protein_coding,na
AT3G06660,AT3G06660,3,1,protein_coding,na
AT3G06665,AT3G06665,3,-1,tRNA,na
AT3G06670,AT3G06670,3,-1,protein_coding,na
AT3G06680,AT3G06680,3,-1,protein_coding,na
AT3G06690,AT3G06690,3,-1,protein_coding,na
AT3G06700,AT3G06700,3,-1,protein_coding,na
AT3G06710,AT3G06710,3,1,protein_coding,na
AT3G06720,AT-IMP,3,1,protein_coding,na
AT3G06730,TRXP,3,1,protein_coding,na
AT3G06740,GATA15,3,1,transcription_factor,C2C2-Gata
AT3G06750,AT3G06750,3,-1,protein_coding,na
AT3G06760,AT3G06760,3,1,protein_coding,na
AT3G06770,AT3G06770,3,-1,protein_coding,na
AT3G06778,AT3G06778,3,-1,protein_coding,na
AT3G06780,AT3G06780,3,1,protein_coding,na
AT3G06790,AT3G06790,3,-1,protein_coding,na
AT3G06810,IBR3,3,1,protein_coding,na
AT3G06820,BRCC36B,3,-1,protein_coding,na
AT3G06830,AT3G06830,3,1,protein_coding,na
AT3G06840,AT3G06840,3,1,protein_coding,na
AT3G06850,BCE2,3,-1,protein_coding,na
AT3G06860,MFP2,3,1,protein_coding,na
AT3G06868,AT3G06868,3,1,protein_coding,na
AT3G06870,AT3G06870,3,-1,protein_coding,na
AT3G06880,AT3G06880,3,-1,protein_coding,na
AT3G06890,AT3G06890,3,1,protein_coding,na
AT3G06895,AT3G06895,3,1,protein_coding,na
AT3G06900,U4.2,3,-1,snRNA,na
AT3G06910,ULP1A,3,-1,protein_coding,na
AT3G06920,AT3G06920,3,1,protein_coding,na
AT3G06930,ATPRMT4B,3,-1,protein_coding,na
AT3G06940,AT3G06940,3,-1,transposable_element_gene,na
AT3G06950,AT3G06950,3,1,protein_coding,na
AT3G06960,PDE320,3,-1,protein_coding,na
AT3G06962,AT3G06962,3,1,ncRNA,na
AT3G06970,AT3G06970,3,-1,protein_coding,na
AT3G06980,AT3G06980,3,1,protein_coding,na
AT3G06985,LCR44,3,1,protein_coding,na
AT3G06990,AT3G06990,3,1,protein_coding,na
AT3G06995,AT3G06995,3,1,pseudogene,na
AT3G07000,AT3G07000,3,1,protein_coding,na
AT3G07005,LCR43,3,1,protein_coding,na
AT3G07010,AT3G07010,3,-1,protein_coding,na
AT3G07020,AT3G07020,3,-1,protein_coding,na
AT3G07025,AT3G07025,3,1,tRNA,na
AT3G07030,AT3G07030,3,-1,protein_coding,na
AT3G07040,RPM1,3,-1,protein_coding,na
AT3G07050,AT3G07050,3,-1,protein_coding,na
AT3G07055,AT3G07055,3,-1,tRNA,na
AT3G07060,emb1974,3,1,protein_coding,na
AT3G07070,AT3G07070,3,1,protein_coding,na
AT3G07080,AT3G07080,3,1,protein_coding,na
AT3G07090,AT3G07090,3,-1,protein_coding,na
AT3G07100,ERMO2,3,-1,protein_coding,na
AT3G07110,AT3G07110,3,1,protein_coding,na
AT3G07115,AT3G07115,3,-1,tRNA,na
AT3G07120,AT3G07120,3,1,transcription_factor,C3H
AT3G07130,ATPAP15,3,-1,protein_coding,na
AT3G07140,AT3G07140,3,1,protein_coding,na
AT3G07150,AT3G07150,3,-1,protein_coding,na
AT3G07160,ATGSL10,3,-1,protein_coding,na
AT3G07170,AT3G07170,3,1,protein_coding,na
AT3G07180,AT3G07180,3,-1,protein_coding,na
AT3G07185,AT3G07185,3,1,tRNA,na
AT3G07190,AT3G07190,3,-1,protein_coding,na
AT3G07195,AT3G07195,3,1,protein_coding,na
AT3G07200,AT3G07200,3,1,transcription_factor,C3H
AT3G07210,AT3G07210,3,-1,protein_coding,na
AT3G07215,AT3G07215,3,-1,ncRNA,na
AT3G07220,AT3G07220,3,1,protein_coding,na
AT3G07230,AT3G07230,3,1,protein_coding,na
AT3G07250,AT3G07250,3,-1,protein_coding,na
AT3G07260,AT3G07260,3,1,protein_coding,na
AT3G07270,AT3G07270,3,1,protein_coding,na
AT3G07273,AT3G07273,3,-1,protein_coding,na
AT3G07274,AT3G07274,3,-1,pseudogene,na
AT3G07280,AT3G07280,3,-1,pseudogene,na
AT3G07290,AT3G07290,3,-1,protein_coding,na
AT3G07300,AT3G07300,3,-1,protein_coding,na
AT3G07310,AT3G07310,3,-1,protein_coding,na
AT3G07320,AT3G07320,3,-1,protein_coding,na
AT3G07330,ATCSLC06,3,-1,protein_coding,na
AT3G07340,AT3G07340,3,-1,transcription_factor,bHLH
AT3G07350,AT3G07350,3,1,protein_coding,na
AT3G07360,PUB9,3,1,protein_coding,na
AT3G07370,ATCHIP,3,-1,protein_coding,na
AT3G07380,AT3G07380,3,-1,protein_coding,na
AT3G07390,AIR12,3,1,protein_coding,na
AT3G07400,AT3G07400,3,1,protein_coding,na
AT3G07410,AtRABA5b,3,-1,protein_coding,na
AT3G07420,NS2,3,-1,protein_coding,na
AT3G07425,AT3G07425,3,1,protein_coding,na
AT3G07430,emb1990,3,1,protein_coding,na
AT3G07440,AT3G07440,3,1,protein_coding,na
AT3G07450,AT3G07450,3,-1,protein_coding,na
AT3G07460,AT3G07460,3,-1,protein_coding,na
AT3G07470,AT3G07470,3,-1,protein_coding,na
AT3G07480,AT3G07480,3,1,protein_coding,na
AT3G07490,AGD11,3,1,protein_coding,na
AT3G07500,AT3G07500,3,1,protein_coding,na
AT3G07510,AT3G07510,3,-1,protein_coding,na
AT3G07520,ATGLR1.4,3,-1,protein_coding,na
AT3G07522,AT3G07522,3,-1,protein_coding,na
AT3G07525,ATG10,3,-1,protein_coding,na
AT3G07530,AT3G07530,3,1,protein_coding,na
AT3G07540,AT3G07540,3,-1,protein_coding,na
AT3G07550,AT3G07550,3,1,protein_coding,na
AT3G07560,APM2,3,-1,protein_coding,na
AT3G07565,AT3G07565,3,1,protein_coding,na
AT3G07568,AT3G07568,3,-1,protein_coding,na
AT3G07570,AT3G07570,3,-1,protein_coding,na
AT3G07580,AT3G07580,3,-1,protein_coding,na
AT3G07590,AT3G07590,3,1,protein_coding,na
AT3G07600,AT3G07600,3,-1,protein_coding,na
AT3G07610,IBM1,3,1,protein_coding,na
AT3G07620,AT3G07620,3,-1,protein_coding,na
AT3G07630,ADT2,3,1,protein_coding,na
AT3G07640,AT3G07640,3,1,protein_coding,na
AT3G07650,COL9,3,1,transcription_factor,C2C2-CO-like
AT3G07660,AT3G07660,3,-1,protein_coding,na
AT3G07670,AT3G07670,3,1,protein_coding,na
AT3G07680,AT3G07680,3,1,protein_coding,na
AT3G07690,AT3G07690,3,1,protein_coding,na
AT3G07700,AT3G07700,3,-1,protein_coding,na
AT3G07710,AT3G07710,3,-1,protein_coding,na
AT3G07720,AT3G07720,3,1,protein_coding,na
AT3G07730,AT3G07730,3,1,protein_coding,na
AT3G07740,ADA2A,3,-1,protein_coding,na
AT3G07750,AT3G07750,3,1,protein_coding,na
AT3G07760,AT3G07760,3,1,protein_coding,na
AT3G07770,Hsp89.1,3,1,protein_coding,na
AT3G07780,OBE1,3,1,protein_coding,na
AT3G07790,AT3G07790,3,1,protein_coding,na
AT3G07800,AT3G07800,3,-1,protein_coding,na
AT3G07810,AT3G07810,3,1,protein_coding,na
AT3G07820,AT3G07820,3,-1,protein_coding,na
AT3G07830,AT3G07830,3,-1,protein_coding,na
AT3G07840,AT3G07840,3,-1,protein_coding,na
AT3G07850,AT3G07850,3,-1,protein_coding,na
AT3G07860,AT3G07860,3,1,protein_coding,na
AT3G07870,AT3G07870,3,1,protein_coding,na
AT3G07880,SCN1,3,1,protein_coding,na
AT3G07890,AT3G07890,3,-1,protein_coding,na
AT3G07900,AT3G07900,3,1,protein_coding,na
AT3G07910,AT3G07910,3,-1,protein_coding,na
AT3G07920,AT3G07920,3,-1,protein_coding,na
AT3G07930,AT3G07930,3,1,protein_coding,na
AT3G07940,AT3G07940,3,1,transcription_factor,C2H2
AT3G07950,AT3G07950,3,1,protein_coding,na
AT3G07960,AT3G07960,3,1,protein_coding,na
AT3G07970,QRT2,3,1,protein_coding,na
AT3G07980,MAPKKK6,3,-1,protein_coding,na
AT3G07990,SCPL27,3,1,protein_coding,na
AT3G08000,AT3G08000,3,-1,protein_coding,na
AT3G08010,ATAB2,3,1,protein_coding,na
AT3G08020,AT3G08020,3,-1,protein_coding,na
AT3G08030,AT3G08030,3,1,protein_coding,na
AT3G08040,FRD3,3,-1,protein_coding,na
AT3G08490,AT3G08490,3,-1,protein_coding,na
AT3G08500,MYB83,3,-1,transcription_factor,MYB
AT3G08505,AT3G08505,3,-1,protein_coding,na
AT3G08510,ATPLC2,3,-1,protein_coding,na
AT3G08520,AT3G08520,3,1,protein_coding,na
AT3G08530,AT3G08530,3,-1,protein_coding,na
AT3G08550,ELD1,3,1,protein_coding,na
AT3G08560,VHA-E2,3,1,protein_coding,na
AT3G08570,AT3G08570,3,-1,protein_coding,na
AT3G08580,AAC1,3,-1,protein_coding,na
AT3G08590,AT3G08590,3,-1,protein_coding,na
AT3G08600,AT3G08600,3,1,protein_coding,na
AT3G08610,AT3G08610,3,-1,protein_coding,na
AT3G08620,AT3G08620,3,1,protein_coding,na
AT3G08630,AT3G08630,3,1,protein_coding,na
AT3G08636,AT3G08636,3,1,protein_coding,na
AT3G08640,AT3G08640,3,1,protein_coding,na
AT3G08650,AT3G08650,3,-1,protein_coding,na
AT3G08660,AT3G08660,3,1,protein_coding,na
AT3G08670,AT3G08670,3,1,protein_coding,na
AT3G08680,AT3G08680,3,1,protein_coding,na
AT3G08690,UBC11,3,1,protein_coding,na
AT3G08700,UBC12,3,1,protein_coding,na
AT3G08710,ATH9,3,1,protein_coding,na
AT3G08720,ATPK19,3,-1,protein_coding,na
AT3G08730,ATPK1,3,-1,protein_coding,na
AT3G08740,AT3G08740,3,-1,protein_coding,na
AT3G08750,AT3G08750,3,-1,protein_coding,na
AT3G08760,ATSIK,3,-1,protein_coding,na
AT3G08762,AT3G08762,3,-1,protein_coding,na
AT3G08770,LTP6,3,-1,protein_coding,na
AT3G08780,AT3G08780,3,-1,protein_coding,na
AT3G08790,AT3G08790,3,1,protein_coding,na
AT3G08800,AT3G08800,3,1,protein_coding,na
AT3G08810,AT3G08810,3,-1,protein_coding,na
AT3G08820,AT3G08820,3,-1,protein_coding,na
AT3G08840,AT3G08840,3,-1,protein_coding,na
AT3G08850,RAPTOR1B,3,-1,protein_coding,na
AT3G08860,PYD4,3,-1,protein_coding,na
AT3G08870,AT3G08870,3,-1,protein_coding,na
AT3G08880,AT3G08880,3,1,protein_coding,na
AT3G08885,AT3G08885,3,-1,pseudogene,na
AT3G08890,AT3G08890,3,1,protein_coding,na
AT3G08900,RGP3,3,-1,protein_coding,na
AT3G08910,AT3G08910,3,-1,protein_coding,na
AT3G08920,AT3G08920,3,1,protein_coding,na
AT3G08930,AT3G08930,3,1,protein_coding,na
AT3G08940,LHCB4.2,3,1,protein_coding,na
AT3G08943,AT3G08943,3,-1,protein_coding,na
AT3G08947,AT3G08947,3,1,protein_coding,na
AT3G08950,HCC1,3,1,protein_coding,na
AT3G08960,AT3G08960,3,-1,protein_coding,na
AT3G08970,ATERDJ3A,3,1,protein_coding,na
AT3G08980,AT3G08980,3,1,protein_coding,na
AT3G08990,AT3G08990,3,1,protein_coding,na
AT3G09000,AT3G09000,3,1,protein_coding,na
AT3G09010,AT3G09010,3,1,protein_coding,na
AT3G09020,AT3G09020,3,1,protein_coding,na
AT3G09030,AT3G09030,3,1,protein_coding,na
AT3G09032,AT3G09032,3,-1,protein_coding,na
AT3G09035,AT3G09035,3,1,protein_coding,na
AT3G09040,AT3G09040,3,-1,protein_coding,na
AT3G09050,AT3G09050,3,1,protein_coding,na
AT3G09060,AT3G09060,3,-1,protein_coding,na
AT3G09070,AT3G09070,3,-1,protein_coding,na
AT3G09080,AT3G09080,3,-1,protein_coding,na
AT3G09085,AT3G09085,3,1,protein_coding,na
AT3G09090,DEX1,3,-1,protein_coding,na
AT3G09100,AT3G09100,3,-1,protein_coding,na
AT3G09110,AT3G09110,3,-1,protein_coding,na
AT3G09120,AT3G09120,3,-1,protein_coding,na
AT3G09130,AT3G09130,3,1,protein_coding,na
AT3G09140,AT3G09140,3,-1,protein_coding,na
AT3G09150,HY2,3,1,protein_coding,na
AT3G09160,AT3G09160,3,-1,protein_coding,na
AT3G09162,AT3G09162,3,-1,protein_coding,na
AT3G09165,AT3G09165,3,1,transposable_element_gene,na
AT3G09170,AT3G09170,3,-1,transposable_element_gene,na
AT3G09180,AT3G09180,3,1,protein_coding,na
AT3G09190,AT3G09190,3,-1,protein_coding,na
AT3G09200,AT3G09200,3,-1,protein_coding,na
AT3G09210,PTAC13,3,-1,protein_coding,na
AT3G09220,LAC7,3,-1,protein_coding,na
AT3G09230,AtMYB1,3,1,transcription_factor,MYB
AT3G09240,AT3G09240,3,-1,protein_coding,na
AT3G09250,AT3G09250,3,1,protein_coding,na
AT3G09260,PYK10,3,-1,protein_coding,na
AT3G09270,ATGSTU8,3,-1,protein_coding,na
AT3G09280,AT3G09280,3,-1,protein_coding,na
AT3G09285,AT3G09285,3,1,miRNA,na
AT3G09290,TAC1,3,1,transcription_factor,C2H2
AT3G09300,ORP3B,3,1,protein_coding,na
AT3G09310,AT3G09310,3,-1,protein_coding,na
AT3G09320,AT3G09320,3,-1,protein_coding,na
AT3G09330,AT3G09330,3,-1,protein_coding,na
AT3G09340,AT3G09340,3,-1,protein_coding,na
AT3G09350,Fes1A,3,1,protein_coding,na
AT3G09360,AT3G09360,3,1,protein_coding,na
AT3G09370,MYB3R-3,3,1,transcription_factor,MYB
AT3G09375,AT3G09375,3,-1,pseudogene,na
AT3G09380,AT3G09380,3,-1,protein_coding,na
AT3G09385,AT3G09385,3,1,pseudogene,na
AT3G09390,MT2A,3,-1,protein_coding,na
AT3G09400,PLL3,3,-1,protein_coding,na
AT3G09405,AT3G09405,3,-1,protein_coding,na
AT3G09410,AT3G09410,3,-1,protein_coding,na
AT3G09430,AT3G09430,3,1,protein_coding,na
AT3G09440,AT3G09440,3,-1,protein_coding,na
AT3G09450,AT3G09450,3,1,protein_coding,na
AT3G09470,AT3G09470,3,-1,protein_coding,na
AT3G09480,AT3G09480,3,-1,protein_coding,na
AT3G09490,AT3G09490,3,1,protein_coding,na
AT3G09500,AT3G09500,3,1,protein_coding,na
AT3G09505,AT3G09505,3,-1,tRNA,na
AT3G09510,AT3G09510,3,1,protein_coding,na
AT3G09520,ATEXO70H4,3,1,protein_coding,na
AT3G09530,ATEXO70H3,3,1,protein_coding,na
AT3G09540,AT3G09540,3,-1,protein_coding,na
AT3G09550,AT3G09550,3,1,protein_coding,na
AT3G09560,ATPAH1,3,-1,protein_coding,na
AT3G09570,AT3G09570,3,1,protein_coding,na
AT3G09580,AT3G09580,3,-1,protein_coding,na
